Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Best_Drought_Market,Best_Drought,Best_Drought_Tag,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought_Display,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Nico Hischier,NJD,C,⭐ STAR,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,96.5,91.4,A1+A2,1252.76,89.0,93.2,1.078,STAR,False,True,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,3.0,3.125,3.8,3.2800000000000002,99.8,7.0,3.0,33.0,1.0,2.0,4.0,1.6226988043271968,0.7686468020497248,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,65.4,74.9,9.17,4.02,32.8,2.17,1.02,-0.2,WARM,COOL,COOL,5.16,1.16,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,99,0,0,SOG,99,,,,,,,,,🎯 SOG EARNED,False,False,2,,True,4,"SI,VOL"
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Timo Meier,NJD,R,,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,97.2,73.7,A1+A2,1114.27,73.7,84.3,1.062,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,3.0,3.75,3.6,3.21,98.6,2.0,1.0,39.0,0.0,0.0,1.0,1.349505984416419,0.38557313840469115,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,59.4,74.9,7.96,4.6,32.1,5.96,3.6,-6.9,HOT,HOT,COOL,3.37,2.37,WARM,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,97,0,0,SOG,97,,,,,,,,,🎯 SOG EARNED,False,False,0,,True,4,"SI,VOL"
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jordan Eberle,SEA,R,,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,95.9,73.7,A1+A2,1141.0,78.9,84.7,1.063,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,20,4.0,True,2.0,2.125,1.4,1.79,79.4,9.0,6.0,21.0,2.0,2.0,3.0,1.2243936896632917,0.2825523899222981,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,57.1,85.5,7.55,4.26,17.9,-1.45,-1.74,-3.1,COOL,COOL,COOL,3.29,0.29,COOL,Yellow,Red,Red,Yellow,64,93,87,61,SOG,93,,,,,,,,,,False,False,0,,False,2,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Matty Beniers,SEA,C,,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,87.4,88.8,A1+A2,1187.02,81.8,86.7,1.066,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,20,4.0,True,2.5,2.25,2.6,2.535,93.3,10.0,5.0,22.0,3.0,3.0,5.0,1.5035377358490567,0.5306603773584906,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,62.6,85.5,7.76,2.92,25.35,-2.24,-2.08,3.35,COOL,COOL,HOT,4.85,-0.15,COOL,Yellow,Red,Red,Yellow,73,93,86,69,SOG,93,,,,,,,,,,False,False,1,,False,2,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Tage Thompson,BUF,C,⭐ STAR,GOAL,0,,Healthy,Unknown,,,7,1.0,🟢 ROLE+,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,97.9,88.8,A1+A2,1135.77,77.5,90.6,1.073,STAR,False,True,27.189329563440232,2.5532523011202115,79.2,93.5,19,3.8,True,3.0,3.0,3.0,3.0,97.1,11.0,4.0,31.0,2.0,3.0,7.0,2.4098867147270853,0.741503604531411,,,0.0,2.223586385649001,2.128094945774504,50.0,48.3,73.3,48.3,9.45,4.57,30.0,-1.55,0.57,-1.0,COOL,COOL,COOL,4.88,-2.12,COOL,Yellow,Yellow,Yellow,Yellow,64,93,77,75,SOG,93,,,,,,,,,🎯 SOG EARNED,False,False,3,,True,3,SI
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jesper Bratt,NJD,L,,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,88.7,94.3,A1+A2,1138.3,78.0,88.5,1.069,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,3.0,3.0,2.6,2.8600000000000003,95.9,7.0,5.0,31.0,2.0,1.0,2.0,1.6528504017344727,0.7346001785486546,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,66.4,74.9,8.69,2.88,28.6,1.69,-2.12,-2.4,WARM,COOL,COOL,5.81,3.81,HOT,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,93,0,0,SOG,93,,,,,,,,,🎯 SOG EARNED,False,False,3,,True,3,SI
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jack Hughes,NJD,C,,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,83.2,84.2,A1+A2,1277.64,91.9,85.3,1.063,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,3.0,3.125,3.6,3.21,98.6,7.0,0.0,32.0,0.0,4.0,7.0,2.1822071670529506,0.513460509894812,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,71.2,74.9,10.36,3.91,32.1,3.36,3.91,0.1,HOT,HOT,COOL,6.45,-0.55,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,92,0,0,SOG,92,,,,,,,,,🎯 SOG EARNED,False,False,2,,True,4,"SI,VOL"
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Dawson Mercer,NJD,C,,GOAL,0,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,89.7,82.3,A1+A2,1114.15,73.2,83.8,1.061,NONE,False,False,27.627739314527666,2.3729473021685643,93.1,55.7,10,2.0,False,2.0,2.125,2.0,2.0,84.9,5.0,2.0,22.0,2.0,1.0,3.0,1.5414840562188303,0.6347287290312831,,,0.0,2.5109587199139436,2.554793599569719,50.0,74.9,63.5,74.9,6.65,2.96,20.0,1.65,0.96,-2.0,WARM,COOL,COOL,3.69,0.69,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,89,0,0,SOG,89,,,,,,,,,,False,False,1,,False,2,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Tim Sttzle,OTT,C,⭐ STAR,GOAL,0,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,94.8,96.3,A1+A2,1246.24,87.6,93.9,1.079,STAR,False,True,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,2.0,2.0,2.0,2.0,84.9,8.0,2.0,22.0,0.0,3.0,6.0,2.3635695152056306,0.850885025474027,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,73.1,58.6,10.35,3.87,20.0,2.35,1.87,-2.0,WARM,WARM,COOL,6.47,0.47,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,88,0,0,SOG,88,,,,,,,,,,False,False,4,,False,2,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Dylan Cozens,OTT,C,,GOAL,0,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,92.8,86.8,A1+A2,1053.33,67.0,85.5,1.064,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,2.5,2.375,2.4,2.465,92.1,4.0,1.0,23.0,1.0,0.0,3.0,1.1980033277870217,0.39933444259567386,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,56.1,58.6,7.9,3.4,24.65,3.9,2.4,1.65,HOT,WARM,WARM,4.49,1.49,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,88,0,0,SOG,88,,,,,,,,,,False,False,1,,False,2,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Owen Tippett,PHI,R,,GOAL,0,,Healthy,Unknown,,,3,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Likely,dailyfaceoff_name_and_stats,93.4,70.7,A1+A2,988.66,55.0,77.8,1.05,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,3.0,3.125,3.0,3.0,97.1,5.0,4.0,36.0,2.0,1.0,1.0,2.146873402623956,0.8178565343329358,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,70.9,55.2,6.45,3.59,30.0,1.45,-0.41,-6.0,COOL,COOL,COOL,2.86,1.86,WARM,Yellow,Yellow,Yellow,Yellow,58,88,73,61,SOG,88,,,,,,,,,,False,False,2,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Brady Tkachuk,OTT,L,,GOAL,0,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,87.9,73.7,A1+A2,1057.2,67.9,79.0,1.052,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,3.0,3.25,3.6,3.21,98.6,5.0,2.0,35.0,2.0,0.0,3.0,2.2445056372421677,0.5611264093105419,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,71.9,58.6,10.57,5.1,32.1,5.57,3.1,-2.9,HOT,HOT,COOL,5.47,2.47,WARM,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,87,0,0,SOG,87,,,,,,,,,🎯 SOG EARNED,False,False,3,,True,4,"SI,VOL"
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Drake Batherson,OTT,R,,GOAL,0,,Healthy,Unknown,,,1,0.0,,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,90.8,93.3,A1+A2,1090.12,70.8,87.7,1.068,NONE,False,False,26.925829312772688,2.470971167386135,66.3,80.6,10,2.0,False,2.5,2.5,2.4,2.465,92.1,6.0,3.0,25.0,1.0,2.0,3.0,2.363081138160336,0.616455949085305,,,0.0,2.3718639501599594,2.2225963966997813,50.0,58.6,72.8,58.6,9.46,3.36,24.65,3.46,0.36,-0.35,HOT,COOL,COOL,6.1,3.1,HOT,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,87,0,0,SOG,87,,,,,,,,,,False,False,4,,False,2,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Christian Dvorak,PHI,C,,GOAL,0,,Healthy,Unknown,,,3,0.0,,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Likely,dailyfaceoff_name_and_stats,90.5,86.8,A1+A2,1046.35,65.1,84.1,1.061,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,3.0,2.625,2.4,2.79,94.7,6.0,3.0,27.0,1.0,3.0,3.0,1.997613961102017,0.8989262824959077,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,70.5,55.2,7.92,3.23,27.9,1.92,0.23,0.9,WARM,COOL,COOL,4.69,1.69,WARM,Yellow,Yellow,Yellow,Yellow,68,87,68,69,SOG,87,,,,,,,,,,False,False,2,,False,2,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Travis Konecny,PHI,R,,GOAL,0,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Likely,dailyfaceoff_name_and_stats,88.2,93.3,A1+A2,1130.09,76.6,87.7,1.068,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,2.5,2.25,2.2,2.395,90.9,8.0,4.0,23.0,2.0,1.0,4.0,2.3372196824194553,0.6816890740390078,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,72.4,55.2,8.99,3.03,23.95,0.99,-0.97,0.95,COOL,COOL,COOL,5.96,1.96,WARM,Green,Red,Red,Green,72,87,73,76,SOG,87,,,,,,,,,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,VOL",False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Jack Eichel,VGK,C,⭐ STAR,GOAL,0,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,89.2,97.9,A1+A2,1276.0,91.4,92.7,1.077,STAR,False,True,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,3.0,2.875,3.8,3.2800000000000002,99.8,14.0,5.0,31.0,4.0,3.0,9.0,2.553417856192925,0.8511392853976416,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,74.0,30.3,12.97,3.66,32.8,-1.03,-1.34,1.8,COOL,COOL,WARM,9.31,0.31,COOL,Green,Yellow,Yellow,Green,69,87,79,77,SOG,87,,,,,,,,,🅰️ ASSISTS EARNED | 🎯 SOG EARNED,False,True,4,"iXA,v2,xGF,VOL",True,3,"SI,REG,VOL"
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Rasmus Dahlin,BUF,D,,GOAL,0,,Healthy,Unknown,,,7,1.0,🟢 ROLE+,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,68.7,95.3,A1+A2,1451.48,99.0,84.1,1.061,NONE,False,False,27.189329563440232,2.5532523011202115,79.2,93.5,19,3.8,True,2.0,2.5,1.6,1.8599999999999999,81.6,4.0,1.0,25.0,0.0,2.0,3.0,1.160092807424594,0.6187161639597835,,,0.0,2.223586385649001,2.128094945774504,50.0,48.3,55.4,48.3,8.71,1.81,18.6,4.71,0.81,-6.4,HOT,COOL,COOL,6.9,3.9,HOT,Yellow,Red,Red,Yellow,82,75,53,87,ASSISTS,87,,,,,,,,,,False,False,3,,False,2,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Alex Tuch,BUF,R,,GOAL,0,,Healthy,Unknown,,,7,1.0,🟢 ROLE+,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,89.1,91.4,A1+A2,1113.05,72.7,86.6,1.066,NONE,False,False,27.189329563440232,2.5532523011202115,79.2,93.5,19,3.8,True,2.0,2.5,2.6,2.21,89.5,8.0,4.0,26.0,3.0,2.0,4.0,2.9201980364185616,0.8055718721154653,,,0.0,2.223586385649001,2.128094945774504,50.0,48.3,75.0,48.3,8.56,3.11,22.1,0.56,-0.89,-3.9,COOL,COOL,COOL,5.45,1.45,COOL,Green,Red,Red,Green,68,86,75,81,SOG,86,,,,,,,,,🅰️ ASSISTS EARNED,False,True,3,"iXA,v2,xGF,VOL",False,2,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,J.T. Miller,NYR,C,,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,91.5,73.7,A1+A2,1235.92,86.6,84.3,1.062,NONE,False,False,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,3.0,2.625,2.4,2.79,94.7,6.0,4.0,25.0,2.0,2.0,2.0,1.365825186049905,0.4202539033999708,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,60.2,15.6,7.43,3.8,27.9,1.43,-0.2,2.9,COOL,COOL,HOT,3.63,1.63,WARM,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,84,0,0,SOG,84,,,,,,,,,,False,False,0,,False,2,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Artemi Panarin,NYR,L,⭐ STAR,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,91.0,98.2,A1+A2,1249.46,88.5,93.0,1.077,STAR,False,True,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,3.0,2.75,3.0,3.0,97.1,14.0,3.0,28.0,2.0,7.0,11.0,2.359933572240189,0.7866445240800629,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,72.6,15.6,11.11,3.15,30.0,-2.89,0.15,2.0,COOL,COOL,WARM,7.96,-3.04,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,84,0,0,SOG,84,,,,,,,,,,False,False,3,,False,2,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Kevin Fiala,LAK,L,,GOAL,0,,Healthy,Unknown,,,0,0.0,,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,93.1,79.4,A1+A2,1143.73,79.4,85.6,1.064,NONE,False,False,26.511993413913107,2.3478202297646225,54.8,43.3,13,2.6,False,3.0,2.625,2.4,2.79,94.7,8.0,4.0,25.0,2.0,1.0,4.0,1.4253192121152134,0.35632980302880335,,,0.0,2.1096333016132958,2.0713922145749883,50.0,29.2,61.4,29.2,7.01,3.47,27.9,-0.99,-0.53,2.9,COOL,COOL,HOT,3.55,-0.45,COOL,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,84,0,0,SOG,84,,,,,,,,,,False,False,0,,False,2,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Mark Stone,VGK,R,,GOAL,0,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,87.5,95.3,A1+A2,1159.29,81.3,89.0,1.07,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,2.0,2.0,2.0,2.0,84.9,14.0,8.0,19.0,4.0,5.0,6.0,2.5197952666345858,0.9449232249879698,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,73.8,30.3,14.54,4.61,20.0,0.54,-3.39,1.0,COOL,COOL,COOL,9.94,3.94,HOT,Green,Red,Red,Green,69,81,77,84,ASSISTS,84,,,,,,,,,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL",False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Tomas Hertl,VGK,C,,GOAL,0,,Healthy,Unknown,,,5,0.0,,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,99.2,90.2,A1+A2,1043.75,64.1,89.0,1.07,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,1.5,2.125,3.0,2.025,86.6,12.0,4.0,22.0,3.0,6.0,8.0,1.7694509497788187,0.5204267499349466,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,68.3,30.3,10.31,5.2,20.25,-1.69,1.2,-1.75,COOL,COOL,COOL,5.11,-2.89,COOL,Green,Red,Red,Green,60,84,78,68,SOG,84,,,,,,,,,,False,False,3,,False,1,
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Trevor Zegras,PHI,C,,GOAL,0,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Likely,dailyfaceoff_name_and_stats,88.3,93.3,A1+A2,1126.55,76.1,87.6,1.068,NONE,False,False,23.490894209126253,2.169292681263215,18.4,18.4,14,2.8,True,1.5,1.5,1.8,1.605,75.8,6.0,2.0,15.0,2.0,0.0,4.0,2.245957276901577,0.8983829107606308,,,0.0,2.4456566836209412,2.1021251747929375,50.0,55.2,72.1,55.2,8.81,2.98,16.05,2.81,0.98,1.05,HOT,COOL,COOL,5.83,1.83,WARM,Green,Red,Red,Green,78,83,73,76,SOG,83,,,,,,,,,🔥 | 🅰️ ASSISTS EARNED,True,True,3,"iXA,v2,VOL",False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Pavel Dorofeyev,VGK,R,,GOAL,0,,Healthy,Unknown,,,5,0.0,,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,97.0,82.3,A1+A2,1048.0,66.0,85.7,1.064,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,2.5,2.0,1.2,2.045,87.1,10.0,2.0,21.0,1.0,3.0,8.0,1.3218471967236267,0.6100833215647508,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,59.0,30.3,8.16,4.29,20.45,-1.84,2.29,-0.55,COOL,WARM,COOL,3.87,-4.13,COOL,Yellow,Red,Red,Yellow,55,83,69,63,SOG,83,,,,,,,,,,False,False,2,,False,1,
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Eeli Tolvanen,SEA,R,,GOAL,0,,Healthy,Unknown,,,2,0.0,,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,79.0,85.3,A1+A2,978.65,53.1,76.0,1.047,NONE,False,False,23.396530859217428,2.0855183541750706,6.2,6.2,20,4.0,True,2.0,2.25,2.0,2.0,84.9,7.0,3.0,25.0,1.0,0.0,4.0,1.1795192565454382,0.6433741399338755,,,0.0,2.5269210962979916,2.652056989185787,50.0,85.5,55.9,85.5,6.66,2.28,20.0,-0.34,-0.72,-5.0,COOL,COOL,COOL,4.38,0.38,COOL,Yellow,Red,Red,Yellow,66,82,70,64,SOG,82,,,,,,,,,,False,False,1,,False,1,
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Mika Zibanejad,NYR,C,⭐ STAR,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,97.5,92.4,A1+A2,1245.43,87.1,93.6,1.079,STAR,False,True,23.6403434921704,2.230931133187405,31.3,31.3,13,2.6,False,1.0,1.375,3.2,1.77,78.5,14.0,6.0,17.0,6.0,5.0,8.0,1.5740763232686374,0.612140792382248,,,0.0,2.061266418892403,1.6343867586971075,50.0,15.6,64.5,15.6,9.63,4.24,17.7,-4.37,-1.76,0.7,COOL,COOL,COOL,5.4,-2.6,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,82,0,0,SOG,82,,,,,,,,,,False,False,2,,False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Adrian Kempe,LAK,R,,GOAL,0,,Healthy,Unknown,,,0,0.0,,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,92.0,88.8,A1+A2,1151.91,80.4,88.5,1.069,NONE,False,False,26.511993413913107,2.3478202297646225,54.8,43.3,13,2.6,False,2.0,2.5,2.2,2.0700000000000003,88.3,5.0,2.0,26.0,1.0,1.0,3.0,1.7393073284849718,0.732339927783146,,,0.0,2.1096333016132958,2.0713922145749883,50.0,29.2,68.1,29.2,8.02,3.27,20.7,3.02,1.27,-5.3,HOT,COOL,COOL,4.75,1.75,WARM,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,82,0,0,SOG,82,,,,,,,,,,False,False,2,,False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Quinton Byfield,LAK,R,,GOAL,0,,Healthy,Unknown,,,0,0.0,,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,88.7,86.8,A1+A2,1204.8,84.7,87.2,1.067,NONE,False,False,26.511993413913107,2.3478202297646225,54.8,43.3,13,2.6,False,2.5,2.5,2.4,2.465,92.1,8.0,4.0,24.0,2.0,2.0,4.0,1.033402922755741,0.5636743215031316,,,0.0,2.1096333016132958,2.0713922145749883,50.0,29.2,52.0,29.2,7.61,3.0,24.65,-0.39,-1.0,0.65,COOL,COOL,COOL,4.61,0.61,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,82,0,0,SOG,82,,,,,,,,,,False,False,1,,False,1,
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Mitch Marner,VGK,R,,GOAL,0,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,80.6,98.8,A1+A2,1208.02,85.2,87.8,1.068,NONE,False,False,26.051740544846968,2.4089229203089384,43.8,68.7,22,4.4,True,2.0,2.0,1.6,1.8599999999999999,81.6,10.0,3.0,21.0,1.0,5.0,7.0,2.7449846186206717,1.1358557042568296,,,0.0,2.163529543838641,1.6704711297384276,50.0,30.3,74.5,30.3,11.1,2.36,18.6,1.1,-0.64,-2.4,COOL,COOL,COOL,8.74,1.74,WARM,Green,Red,Red,Green,73,77,62,82,ASSISTS,82,,,,,,,,,🅰️ ASSISTS EARNED,False,True,4,"iXA,v2,xGF,VOL",False,1,
