Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Paul Cotter,NJD,L,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,61.2,40.5,720.77,28.7,47.5,0.997,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.72,,,2.5109587199139436,2.554793599569719,50.0,74.9,43.7,74.9,2.39,1.23,,,,,COOL,COOL,COOL,Red,Red,Red,39,58,52,SOG,58,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Stefan Noesen,NJD,R,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,73.2,36.0,705.26,27.3,51.0,1.001,50.0,50.0,50.2,50.2,1.5,1.5,1.4,1.465,27.6,2.0,1.0,15.0,0.0,0.0,0.6389492834006301,,,2.5109587199139436,2.554793599569719,50.0,74.9,41.7,74.9,3.15,2.1,14.65,1.15,1.1,-0.35,WARM,WARM,COOL,Red,Red,Red,32,58,50,SOG,58,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Drew Doughty,LAK,D,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,55.9,63.7,1367.76,95.7,66.6,1.02,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.5838739573679332,,,2.1096333016132958,2.0713922145749883,50.0,29.2,41.0,29.2,3.9,1.22,,,,,COOL,COOL,COOL,Red,Red,Red,54,57,53,SOG,57,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Brandt Clarke,LAK,D,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,51.3,84.2,1122.6,74.2,67.4,1.021,50.0,50.0,50.2,50.2,2.0,2.25,2.0,2.0,58.6,7.0,0.0,23.0,0.0,3.0,1.3130000683854202,,,2.1096333016132958,2.0713922145749883,50.0,29.2,58.7,29.2,4.73,0.88,20.0,-2.27,0.88,-3.0,COOL,COOL,COOL,Yellow,Red,Red,57,55,40,POINTS,57,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Mattias Samuelsson,BUF,D,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,47.5,79.4,1361.19,95.2,68.2,1.022,50.0,50.0,50.2,50.2,2.0,1.75,1.8,1.9300000000000002,53.3,8.0,2.0,18.0,1.0,2.0,1.2701311638718247,,,2.223586385649001,2.128094945774504,50.0,48.3,58.3,48.3,4.48,0.83,19.3,-3.52,-1.17,1.3,COOL,COOL,WARM,Yellow,Red,Red,57,55,42,POINTS,57,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Owen Power,BUF,D,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,46.5,67.6,1267.98,90.4,62.7,1.015,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.977353453541775,,,2.223586385649001,2.128094945774504,50.0,48.3,50.8,48.3,3.39,0.79,,,,,COOL,COOL,COOL,Red,Red,Red,57,53,47,POINTS,57,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jacob Melanson,SEA,R,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,33.7,31.1,564.87,13.4,28.8,0.975,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.028338646829613887,,,2.5269210962979916,2.652056989185787,50.0,85.5,34.8,85.5,3.2,1.25,,,,,COOL,COOL,COOL,Red,Red,Red,38,56,47,SOG,56,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Alex Turcotte,LAK,C,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,75.9,50.1,636.59,20.1,55.7,1.007,50.0,50.0,50.2,50.2,1.0,1.375,2.2,1.42,25.0,4.0,1.0,15.0,1.0,2.0,1.3335308934656986,,,2.1096333016132958,2.0713922145749883,50.0,29.2,59.2,29.2,3.57,1.97,14.2,-0.43,0.97,-0.8,COOL,COOL,COOL,Red,Red,Red,35,54,56,GOAL,56,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Brett Howden,VGK,C,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,65.3,44.8,892.69,44.0,53.9,1.005,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.6332350367801938,,,2.163529543838641,1.6704711297384276,50.0,30.3,65.9,30.3,3.08,1.54,,,,,COOL,COOL,COOL,Red,Red,Red,42,56,54,SOG,56,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Noah Hanifin,VGK,D,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,53.0,82.3,1424.65,97.6,72.2,1.027,50.0,50.0,50.2,50.2,2.0,1.5,1.4,1.79,43.4,8.0,0.0,17.0,0.0,4.0,0.9707309898514488,,,2.163529543838641,1.6704711297384276,50.0,30.3,50.6,30.3,6.08,1.24,17.9,-1.92,1.24,0.9,COOL,WARM,COOL,Yellow,Red,Red,56,52,41,POINTS,56,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Cody Glass,NJD,C,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,70.2,25.9,817.63,34.4,47.6,0.997,50.0,50.0,50.2,50.2,1.0,1.25,1.4,1.14,15.8,3.0,3.0,13.0,2.0,0.0,1.2197417460377216,,,2.5109587199139436,2.554793599569719,50.0,74.9,56.6,74.9,2.62,2.05,11.4,-0.38,-0.95,-1.6,COOL,COOL,COOL,Red,Red,Red,25,53,56,GOAL,56,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Vladislav Gavrikov,NYR,D,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,50.1,55.9,1432.11,98.1,61.7,1.014,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.7546115148127446,,,2.061266418892403,1.6343867586971075,50.0,15.6,44.6,15.6,2.53,0.81,,,,,COOL,COOL,COOL,Red,Red,Red,51,55,52,SOG,55,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Joel Edmundson,LAK,D,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,43.6,76.5,1099.87,71.3,60.7,1.013,50.0,50.0,50.2,50.2,1.5,1.5,1.4,1.465,27.6,3.0,0.0,16.0,0.0,2.0,1.064904972021594,,,2.1096333016132958,2.0713922145749883,50.0,29.2,53.5,29.2,3.81,0.66,14.65,0.81,0.66,-1.35,COOL,COOL,COOL,Yellow,Red,Red,55,42,35,POINTS,55,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Tyson Foerster,PHI,R,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,49.2,31.1,1046.57,65.6,46.1,0.995,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.9040902679830747,,,2.4456566836209412,2.1021251747929375,50.0,55.2,69.5,55.2,3.16,1.74,,,,,COOL,COOL,COOL,Red,Red,Red,40,55,49,SOG,55,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Rodrigo Abols,PHI,C,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,55.6,50.1,646.08,22.5,47.1,0.996,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.0753147002346917,,,2.4456566836209412,2.1021251747929375,50.0,55.2,53.7,55.2,2.94,1.15,,,,,COOL,COOL,COOL,Red,Red,Red,45,55,51,SOG,55,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Ryker Evans,SEA,D,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,20.2,50.1,1055.17,67.5,40.1,0.988,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.8949499254208395,,,2.5269210962979916,2.652056989185787,50.0,85.5,47.0,85.5,2.58,0.27,,,,,COOL,COOL,COOL,Red,Red,Red,54,53,41,POINTS,54,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Nick Cousins,OTT,C,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,49.9,36.0,610.3,16.7,38.4,0.986,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.3555237593192258,,,2.3718639501599594,2.2225963966997813,50.0,58.6,59.7,58.6,1.73,0.84,,,,,COOL,COOL,COOL,Red,Red,Red,38,54,49,SOG,54,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Jordan Spence,OTT,D,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,44.1,70.7,1065.44,68.9,58.4,1.01,50.0,50.0,50.2,50.2,1.5,1.5,2.0,1.675,36.8,4.0,2.0,16.0,1.0,1.0,1.4467791939373063,,,2.3718639501599594,2.2225963966997813,50.0,58.6,62.1,58.6,4.21,0.84,16.75,0.21,-1.16,0.75,COOL,COOL,COOL,Yellow,Red,Red,54,51,42,POINTS,54,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Jeff Malott,LAK,L,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,63.4,18.9,534.52,10.5,37.2,0.985,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9424700569408992,,,2.1096333016132958,2.0713922145749883,50.0,29.2,49.2,29.2,2.3,1.96,,,,,COOL,COOL,COOL,Red,Red,Red,25,54,53,SOG,54,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Andrei Kuzmenko,LAK,L,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,71.5,55.9,898.55,44.5,60.6,1.013,50.0,50.0,50.2,50.2,1.0,1.25,1.2,1.07,11.2,7.0,3.0,13.0,1.0,2.0,1.0278005781378252,,,2.1096333016132958,2.0713922145749883,50.0,29.2,51.6,29.2,3.93,1.91,10.7,-3.07,-1.09,-2.3,COOL,COOL,COOL,Red,Red,Red,39,49,54,GOAL,54,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Taylor Raddysh,NYR,R,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,56.3,36.0,735.82,29.7,43.8,0.993,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.2366034624896949,,,2.061266418892403,1.6343867586971075,50.0,15.6,57.5,15.6,1.94,1.03,,,,,COOL,COOL,COOL,Red,Red,Red,37,53,52,SOG,53,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Brian Dumoulin,LAK,D,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,31.9,63.7,1124.76,74.6,51.5,1.002,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.73723491398926,,,2.1096333016132958,2.0713922145749883,50.0,29.2,44.1,29.2,2.63,0.4,,,,,COOL,COOL,COOL,Red,Red,Red,53,43,37,POINTS,53,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Emil Andrae,PHI,D,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,30.7,60.0,1042.42,63.2,47.5,0.997,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.0035309422040513,,,2.4456566836209412,2.1021251747929375,50.0,55.2,51.1,55.2,3.23,0.51,,,,,COOL,COOL,COOL,Red,Red,Red,53,45,38,POINTS,53,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Nick Seeler,PHI,D,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,42.6,40.5,1140.91,78.5,49.0,0.999,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.33482142857142855,,,2.4456566836209412,2.1021251747929375,50.0,55.2,37.7,55.2,1.79,0.65,,,,,COOL,COOL,COOL,Red,Red,Red,42,53,46,SOG,53,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Brenden Dillon,NJD,D,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,21.3,60.0,1073.04,69.9,44.6,0.993,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.8640760386914048,,,2.5109587199139436,2.554793599569719,50.0,74.9,45.8,74.9,2.13,0.19,,,,,COOL,COOL,COOL,Red,Red,Red,53,41,30,POINTS,53,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Cale Fleury,SEA,D,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,17.0,18.9,1069.93,69.4,28.1,0.974,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.5192182880219226,,,2.5269210962979916,2.652056989185787,50.0,85.5,40.3,85.5,1.11,0.41,,,,,COOL,COOL,COOL,Red,Red,Red,37,52,39,SOG,52,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Jonny Brodzinski,NYR,C,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,55.6,40.5,691.56,25.8,44.4,0.993,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.5673374613003095,,,2.061266418892403,1.6343867586971075,50.0,15.6,64.2,15.6,2.95,1.4,,,,,COOL,COOL,COOL,Red,Red,Red,39,52,52,SOG,52,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Braeden Bowman,VGK,R,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,75.4,60.0,864.57,41.1,63.2,1.016,50.0,50.0,50.2,50.2,1.0,0.75,0.8,0.9299999999999999,6.6,3.0,0.0,10.0,0.0,1.0,1.9907834101382489,,,2.163529543838641,1.6704711297384276,50.0,30.3,70.2,30.3,6.34,3.07,9.3,3.34,3.07,-0.7,HOT,HOT,COOL,Red,Red,Red,52,48,51,POINTS,52,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Brandon Saad,VGK,L,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,70.9,40.5,832.59,38.3,53.7,1.004,50.0,50.0,50.2,50.2,1.0,1.75,1.8,1.28,20.4,3.0,1.0,19.0,1.0,1.0,0.847457627118644,,,2.163529543838641,1.6704711297384276,50.0,30.3,45.6,30.3,3.19,1.9,12.8,0.19,0.9,-6.2,COOL,COOL,COOL,Red,Red,Red,30,50,52,GOAL,52,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Colton Sissons,VGK,C,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,60.8,31.1,706.62,27.8,43.8,0.993,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.7477567298105683,,,2.163529543838641,1.6704711297384276,50.0,30.3,44.4,30.3,2.05,1.31,,,,,COOL,COOL,COOL,Red,Red,Red,31,52,51,SOG,52,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Reilly Smith,VGK,R,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,59.8,40.5,822.0,35.4,48.2,0.998,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.255273893789881,,,2.163529543838641,1.6704711297384276,50.0,30.3,58.0,30.3,2.52,1.27,,,,,COOL,COOL,COOL,Red,Red,Red,38,52,51,SOG,52,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Beck Malenstyn,BUF,L,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,54.1,36.0,683.19,25.4,42.0,0.99,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.8732565191024864,,,2.223586385649001,2.128094945774504,50.0,48.3,46.3,48.3,1.89,0.97,,,,,COOL,COOL,COOL,Red,Red,Red,35,52,48,SOG,52,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Joshua Mahura,SEA,D,NJD,Jacob Markstrom,0.87893864013267,3.412543825477211,89.1,Confirmed,dailyfaceoff_name_and_stats,18.6,25.9,924.25,48.8,27.2,0.973,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.4436229205175601,,,2.5269210962979916,2.652056989185787,50.0,85.5,38.6,85.5,1.3,0.33,,,,,COOL,COOL,COOL,Red,Red,Red,39,51,39,SOG,51,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Nick Jensen,OTT,D,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,30.1,55.9,1000.02,58.4,44.8,0.994,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9118772005369944,,,2.3718639501599594,2.2225963966997813,50.0,58.6,47.5,58.6,2.23,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,51,47,39,POINTS,51,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Tyler Kleven,OTT,D,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,37.2,44.8,1000.58,58.9,44.2,0.993,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.4981733643307871,,,2.3718639501599594,2.2225963966997813,50.0,58.6,39.6,58.6,2.05,0.56,,,,,COOL,COOL,COOL,Red,Red,Red,44,51,43,SOG,51,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Lars Eller,OTT,C,NYR,Jonathan Quick,0.8983516483516484,2.8011440107671604,46.7,Confirmed,dailyfaceoff_name_and_stats,42.1,36.0,760.13,31.1,37.8,0.985,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9256402344955261,,,2.3718639501599594,2.2225963966997813,50.0,58.6,48.4,58.6,2.17,0.9,,,,,COOL,COOL,COOL,Red,Red,Red,39,51,45,SOG,51,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Carl Grundstrom,PHI,R,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,45.9,18.9,781.5,33.0,33.8,0.981,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.9900497512437811,,,2.4456566836209412,2.1021251747929375,50.0,55.2,70.0,55.2,2.27,1.73,,,,,COOL,COOL,COOL,Red,Red,Red,31,51,45,SOG,51,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Peyton Krebs,BUF,C,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,71.2,73.7,842.89,39.2,65.7,1.019,50.0,50.0,50.2,50.2,1.0,1.25,1.0,1.0,9.2,6.0,3.0,13.0,0.0,2.0,1.2223762768455901,,,2.223586385649001,2.128094945774504,50.0,48.3,56.8,48.3,4.74,1.73,10.0,-1.26,-1.27,-3.0,COOL,COOL,COOL,Yellow,Red,Red,49,50,50,SOG,50,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,William Karlsson,VGK,C,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,51.4,31.1,908.79,46.9,43.4,0.992,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.7109706724597611,,,2.163529543838641,1.6704711297384276,50.0,30.3,43.4,30.3,4.87,2.74,,,,,COOL,COOL,COOL,Red,Red,Red,33,49,46,SOG,49,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Noah Ostlund,BUF,C,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,46.3,40.5,781.19,32.5,41.5,0.99,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.737527971567724,,,2.223586385649001,2.128094945774504,50.0,48.3,67.8,48.3,2.56,1.01,,,,,COOL,COOL,COOL,Red,Red,Red,40,48,44,SOG,48,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Mikey Anderson,LAK,D,VGK,Akira Schmid,0.8946360153256705,2.4893448496963755,43.0,Confirmed,dailyfaceoff_name_and_stats,38.5,44.8,1211.71,85.6,50.1,1.0,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.5529953917050692,,,2.1096333016132958,2.0713922145749883,50.0,29.2,40.8,29.2,1.86,0.53,,,,,COOL,COOL,COOL,Red,Red,Red,44,47,42,SOG,47,,,,,False
2026-01-14,VGK@LAK,9:00 PM,2026-01-15T03:00:00Z,Kaedan Korczak,VGK,D,LAK,Darcy Kuemper,0.9047619047619048,2.4862123738395208,29.0,Confirmed,dailyfaceoff_name_and_stats,36.3,55.9,1028.98,60.8,48.1,0.998,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9246071587008803,,,2.163529543838641,1.6704711297384276,50.0,30.3,48.2,30.3,2.3,0.49,,,,,COOL,COOL,COOL,Red,Red,Red,47,43,38,POINTS,47,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Jiri Kulich,BUF,C,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,40.0,25.9,981.83,54.5,38.0,0.986,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.024055327252681166,,,2.223586385649001,2.128094945774504,50.0,48.3,33.9,48.3,3.75,2.1,,,,,COOL,COOL,COOL,Red,Red,Red,31,47,41,SOG,47,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Jonas Siegenthaler,NJD,D,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,30.7,40.5,1187.13,82.3,44.4,0.993,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.22120268720301492,,,2.5109587199139436,2.554793599569719,50.0,74.9,36.5,74.9,1.45,0.37,,,,,COOL,COOL,COOL,Red,Red,Red,43,47,37,SOG,47,,,,,False
2026-01-14,OTT@NYR,6:30 PM,2026-01-15T00:30:00Z,Braden Schneider,NYR,D,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Confirmed,dailyfaceoff_name_fallback_stats,33.9,44.8,1203.74,84.2,47.8,0.997,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.518849471885359,,,2.061266418892403,1.6343867586971075,50.0,15.6,40.1,15.6,1.69,0.41,,,,,COOL,COOL,COOL,Red,Red,Red,44,46,42,SOG,46,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Rasmus Ristolainen,PHI,D,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,27.1,31.1,1259.08,89.5,41.0,0.989,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.27145226964258784,,,2.4456566836209412,2.1021251747929375,50.0,55.2,37.2,55.2,3.32,1.04,,,,,COOL,COOL,COOL,Red,Red,Red,38,46,37,SOG,46,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Nikita Grebenkin,PHI,R,BUF,Ukko-Pekka Luukkonen,0.9042056074766355,2.6306409068225567,33.8,Confirmed,dailyfaceoff_name_and_stats,35.9,50.1,653.34,23.0,38.3,0.986,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.5878461161480029,,,2.4456566836209412,2.1021251747929375,50.0,55.2,65.2,55.2,2.81,0.65,,,,,COOL,COOL,COOL,Red,Red,Red,46,45,39,POINTS,46,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Jordan Greenway,BUF,L,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,41.1,36.0,755.55,30.6,37.2,0.985,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9521794329242488,,,2.223586385649001,2.128094945774504,50.0,48.3,50.1,48.3,2.27,0.91,,,,,COOL,COOL,COOL,Red,Red,Red,36,46,40,SOG,46,,,,,False
2026-01-14,PHI@BUF,6:30 PM,2026-01-15T00:30:00Z,Josh Dunne,BUF,C,PHI,Dan Vladar,0.9071428571428571,2.416930910893748,23.8,Confirmed,dailyfaceoff_name_and_stats,44.9,31.1,570.61,13.9,33.9,0.981,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9155645981688708,,,2.223586385649001,2.128094945774504,50.0,48.3,47.7,48.3,2.12,1.07,,,,,COOL,COOL,COOL,Red,Red,Red,32,46,42,SOG,46,,,,,False
2026-01-14,SEA@NJD,6:00 PM,2026-01-15T00:00:00Z,Brett Pesce,NJD,D,SEA,Philipp Grubauer,0.9243119266055045,2.2482116498240035,1.4,Confirmed,dailyfaceoff_name_and_stats,28.0,40.5,1223.32,86.1,44.0,0.993,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9503695881731784,,,2.5109587199139436,2.554793599569719,50.0,74.9,49.9,74.9,2.92,0.66,,,,,COOL,COOL,COOL,Red,Red,Red,44,46,35,SOG,46,,,,,False
