Date,Game,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,iXG%,iXA%,Med10_SOG,Trim10_SOG,Avg5_SOG,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,i5v5_oiGF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result
2026-01-05,DET@OTT,Olle Lycksell,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,18.0,19.1,,,,,,,,,0.02896451846488052,,,0.04344677769732078,2.521235430688774,2.4483478342440375,,72.3,33.4,72.3,2.4,0.97,,,,,COOL,COOL,COOL,Red,Red,Red,32,35,34,SOG,35,,,
2026-01-05,UTA@NYR,Will Borgen,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,25.0,26.3,,,,,,,,,0.4160887656033287,,,1.7683772538141471,2.3006725398557215,1.9052581869107135,,31.6,39.4,31.6,0.88,0.32,,,,,COOL,COOL,COOL,Red,Red,Red,33,35,33,SOG,35,,,
2026-01-05,UTA@NYR,Scott Morrow,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,15.8,31.4,,,,,,,,,0.2744111593871484,,,1.372055796935742,2.3006725398557215,1.9052581869107135,,31.6,36.4,31.6,2.2,0.32,,,,,COOL,COOL,COOL,Red,Red,Red,35,29,28,POINTS,35,,,
2026-01-05,MIN@LAK,Ben Jones,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,34.3,7.3,,,,,,,,,0.0,,,0.3561183104164606,2.2119651749720517,1.7683525864697314,,23.6,30.6,23.6,0.95,0.95,,,,,COOL,COOL,COOL,Red,Red,Red,18,35,35,SOG,35,,,
2026-01-05,DET@OTT,Hayden Hodgson,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,15.6,7.3,,,,,,,,,0.0,,,0.035211267605633804,2.521235430688774,2.4483478342440375,,72.3,29.6,72.3,0.57,0.57,,,,,COOL,COOL,COOL,Red,Red,Red,25,34,32,SOG,34,,,
2026-01-05,DET@OTT,Jacob Bernard-Docker,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,21.1,19.1,,,,,,,,,0.1781208252931572,,,1.7812082529315718,2.03697721571188,1.5773737929138458,,16.1,38.8,16.1,0.7,0.33,,,,,COOL,COOL,COOL,Red,Red,Red,29,33,32,SOG,33,,,
2026-01-05,ANA@WSH,Ivan Miroshnichenko,WSH,L,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,11.2,7.3,,,,,,,,,0.0,,,0.0,2.566977363515313,2.1870838881491346,,69.7,27.5,69.7,1.65,1.65,,,,,COOL,COOL,COOL,Red,Red,Red,25,33,31,SOG,33,,,
2026-01-05,UTA@NYR,Juuso Parssinen,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,21.7,19.1,,,,,,,,,0.02418054809242343,,,0.04836109618484686,2.3006725398557215,1.9052581869107135,,31.6,33.3,31.6,1.36,0.65,,,,,COOL,COOL,COOL,Red,Red,Red,28,33,31,SOG,33,,,
2026-01-05,SEA@CGY,Jake Bean,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,15.4,19.1,,,,,,,,,0.4951856946354883,,,1.7331499312242091,2.4967343515718317,2.5311952019111033,,71.7,39.7,71.7,0.93,0.31,,,,,COOL,COOL,COOL,Red,Red,Red,33,32,30,POINTS,33,,,
2026-01-05,SEA@CGY,Zayne Parekh,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,16.9,19.1,,,,,,,,,0.0,,,0.03167062549485352,2.4967343515718317,2.5311952019111033,,71.7,29.3,71.7,1.46,0.55,,,,,COOL,COOL,COOL,Red,Red,Red,31,33,31,SOG,33,,,
2026-01-05,MIN@LAK,Tyler Pitlick,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,30.6,7.3,,,,,,,,,0.33729972828633,,,0.67459945657266,2.2119651749720517,1.7683525864697314,,23.6,35.6,23.6,0.69,0.69,,,,,COOL,COOL,COOL,Red,Red,Red,19,33,32,SOG,33,,,
2026-01-05,DET@OTT,Xavier Bourgault,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,13.0,7.3,,,,,,,,,0.0,,,0.1488833746898263,2.521235430688774,2.4483478342440375,,72.3,30.5,72.3,4.0,4.0,,,,,COOL,COOL,COOL,Red,Red,Red,25,32,30,SOG,32,,,
2026-01-05,DET@OTT,Kurtis MacDermid,OTT,L,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,3.4,19.1,,,,,,,,,0.015710919088766692,,,0.015710919088766692,2.521235430688774,2.4483478342440375,,72.3,31.1,72.3,0.66,0.03,,,,,COOL,COOL,COOL,Red,Red,Red,32,27,25,POINTS,32,,,
2026-01-05,DET@OTT,Arthur Kaliyev,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,12.6,19.1,,,,,,,,,0.0,,,0.0,2.521235430688774,2.4483478342440375,,72.3,27.5,72.3,6.95,1.95,,,,,COOL,COOL,COOL,Red,Red,Red,31,32,30,SOG,32,,,
2026-01-05,UTA@NYR,Nick DeSimone,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,23.6,19.1,,,,,,,,,0.7211538461538461,,,2.4038461538461537,2.3089910965539513,2.1589703372237854,,42.5,47.6,42.5,1.2,0.61,,,,,COOL,COOL,COOL,Red,Red,Red,30,32,30,SOG,32,,,
2026-01-05,DET@OTT,Travis Hamonic,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,17.6,19.1,,,,,,,,,0.2508710801393728,,,1.254355400696864,2.03697721571188,1.5773737929138458,,16.1,35.9,16.1,0.87,0.35,,,,,COOL,COOL,COOL,Red,Red,Red,28,31,30,SOG,31,,,
2026-01-05,ANA@WSH,Dylan McIlrath,WSH,D,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,7.6,7.3,,,,,,,,,0.0,,,0.018242626938279112,2.566977363515313,2.1870838881491346,,69.7,28.4,69.7,0.38,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,25,31,29,SOG,31,,,
2026-01-05,UTA@NYR,Brennan Othmann,NYR,L,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,19.4,7.3,,,,,,,,,0.0,,,0.020401224073444406,2.3006725398557215,1.9052581869107135,,31.6,28.5,31.6,1.28,1.28,,,,,COOL,COOL,COOL,Red,Red,Red,20,31,30,SOG,31,,,
2026-01-05,SEA@CGY,Matvei Gridin,CGY,R,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,13.4,7.3,,,,,,,,,0.01913265306122449,,,0.05739795918367347,2.4967343515718317,2.5311952019111033,,71.7,33.1,71.7,1.02,1.02,,,,,COOL,COOL,COOL,Red,Red,Red,25,31,29,SOG,31,,,
2026-01-05,SEA@CGY,Dryden Hunt,CGY,L,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,13.0,7.3,,,,,,,,,0.0,,,0.0,2.4967343515718317,2.5311952019111033,,71.7,27.5,71.7,2.0,2.0,,,,,COOL,COOL,COOL,Red,Red,Red,24,31,29,SOG,31,,,
2026-01-05,UTA@NYR,Dmitri Simashev,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,22.1,19.1,,,,,,,,,0.16787129867101888,,,1.1750990906971321,2.3089910965539513,2.1589703372237854,,42.5,35.3,42.5,0.8,0.39,,,,,COOL,COOL,COOL,Red,Red,Red,28,31,29,SOG,31,,,
2026-01-05,ANA@WSH,Bogdan Trineyev,WSH,R,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,6.4,7.3,,,,,,,,,0.0,,,0.0,2.566977363515313,2.1870838881491346,,69.7,27.5,69.7,0.7,0.7,,,,,COOL,COOL,COOL,Red,Red,Red,25,30,28,SOG,30,,,
2026-01-05,SEA@CGY,Oscar Fisker Molgaard,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,4.2,19.1,,,,,,,,,0.08333333333333333,,,0.08333333333333333,2.418980739040159,2.3092894883438277,,56.9,34.1,56.9,5.35,0.35,,,,,COOL,COOL,COOL,Red,Red,Red,30,25,23,POINTS,30,,,
2026-01-05,SEA@CGY,Cale Fleury,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,13.0,19.1,,,,,,,,,0.014423076923076924,,,0.036057692307692304,2.418980739040159,2.3092894883438277,,56.9,32.2,56.9,1.56,0.44,,,,,COOL,COOL,COOL,Red,Red,Red,30,30,28,POINTS,30,,,
2026-01-05,UTA@NYR,Jaroslav Chmelar,NYR,R,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,14.9,7.3,,,,,,,,,0.0,,,0.0,2.3006725398557215,1.9052581869107135,,31.6,27.5,31.6,0.78,0.78,,,,,COOL,COOL,COOL,Red,Red,Red,20,29,27,SOG,29,,,
2026-01-05,SEA@CGY,Hunter Brzustewicz,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,9.7,7.3,,,,,,,,,0.0,,,0.03236682400539447,2.4967343515718317,2.5311952019111033,,71.7,29.4,71.7,0.28,0.28,,,,,COOL,COOL,COOL,Red,Red,Red,24,29,27,SOG,29,,,
2026-01-05,UTA@NYR,Olli Mtt,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,11.9,19.1,,,,,,,,,0.26825633383010433,,,1.8777943368107302,2.3089910965539513,2.1589703372237854,,42.5,40.2,42.5,0.72,0.19,,,,,COOL,COOL,COOL,Red,Red,Red,29,25,23,POINTS,29,,,
2026-01-05,MIN@LAK,Daemon Hunt,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,7.6,26.3,,,,,,,,,0.007265681763138775,,,0.021797045289416325,2.2119651749720517,1.7683525864697314,,23.6,30.5,23.6,1.82,0.16,,,,,COOL,COOL,COOL,Red,Red,Red,29,21,19,POINTS,29,,,
2026-01-05,ANA@WSH,Sam Colangelo,ANA,R,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,12.3,7.3,,,,,,,,,0.014756517461878997,,,0.029513034923757994,2.53865686440473,2.321588353365094,,72.8,31.8,72.8,0.54,0.54,,,,,COOL,COOL,COOL,Red,Red,Red,23,28,26,SOG,28,,,
2026-01-05,SEA@CGY,John Hayden,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,7.2,7.3,,,,,,,,,0.0,,,0.0,2.418980739040159,2.3092894883438277,,56.9,27.5,56.9,0.6,0.6,,,,,COOL,COOL,COOL,Red,Red,Red,23,27,25,SOG,27,,,
2026-01-05,UTA@NYR,Alexander Kerfoot,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,15.5,7.3,,,,,,,,,0.018214936247723135,,,0.018214936247723135,2.3089910965539513,2.1589703372237854,,42.5,31.3,42.5,0.83,0.83,,,,,COOL,COOL,COOL,Red,Red,Red,20,27,25,SOG,27,,,
2026-01-05,UTA@NYR,Maveric Lamoureux,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,6.4,19.1,,,,,,,,,0.01366120218579235,,,0.06830601092896176,2.3089910965539513,2.1589703372237854,,42.5,32.6,42.5,2.28,0.28,,,,,COOL,COOL,COOL,Red,Red,Red,27,22,20,POINTS,27,,,
2026-01-05,DET@OTT,Dennis Gilbert,OTT,D,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,0.7,7.3,,,,,,,,,0.0,,,0.0,2.521235430688774,2.4483478342440375,,72.3,27.5,72.3,0.0,0.0,,,,,COOL,COOL,COOL,Red,Red,Red,25,26,23,SOG,26,,,
2026-01-05,MIN@LAK,Nicolas Aube-Kubel,MIN,R,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,17.3,19.1,,,,,,,,,0.0,,,0.0,2.2119651749720517,1.7683525864697314,,23.6,27.5,23.6,4.1,1.6,,,,,COOL,COOL,COOL,Red,Red,Red,24,26,24,SOG,26,,,
2026-01-05,SEA@CGY,Daniil Miromanov,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,1.8,7.3,,,,,,,,,0.0,,,0.12295081967213115,2.4967343515718317,2.5311952019111033,,71.7,30.5,71.7,0.1,0.1,,,,,COOL,COOL,COOL,Red,Red,Red,24,25,22,SOG,25,,,
2026-01-05,MIN@LAK,Matt Kiersted,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,3.1,19.1,,,,,,,,,0.0,,,0.0,2.2119651749720517,1.7683525864697314,,23.6,27.5,23.6,3.47,0.13,,,,,COOL,COOL,COOL,Red,Red,Red,24,18,16,POINTS,24,,,
2026-01-05,DET@OTT,Erik Gustafsson,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,2.8,7.3,,,,,,,,,0.0,,,0.0,2.03697721571188,1.5773737929138458,,16.1,27.5,16.1,0.3,0.3,,,,,COOL,COOL,COOL,Red,Red,Red,20,23,21,SOG,23,,,
2026-01-05,MIN@LAK,David Jiricek,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,11.7,7.3,,,,,,,,,0.0,,,2.307507411265123,2.2119651749720517,1.7683525864697314,,23.6,38.5,23.6,0.19,0.19,,,,,COOL,COOL,COOL,Red,Red,Red,20,23,21,SOG,23,,,
2026-01-05,UTA@NYR,Justin Dowling,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,1.8,7.3,,,,,,,,,0.0,,,0.0,2.3006725398557215,1.9052581869107135,,31.6,27.5,31.6,0.1,0.1,,,,,COOL,COOL,COOL,Red,Red,Red,20,22,19,SOG,22,,,
2026-01-05,UTA@NYR,Kevin Rooney,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,5.9,7.3,,,,,,,,,0.10273972602739725,,,0.10273972602739725,2.3089910965539513,2.1589703372237854,,42.5,34.3,42.5,1.3,1.3,,,,,COOL,COOL,COOL,Red,Red,Red,21,22,20,SOG,22,,,
2026-01-05,MIN@LAK,Samuel Helenius,LAK,C,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,5.9,7.3,,,,,,,,,0.01309757694826457,,,0.02619515389652914,2.4001480373485893,1.915233197375421,,43.0,31.1,43.0,0.1,0.1,,,,,COOL,COOL,COOL,Red,Red,Red,20,22,20,SOG,22,,,
2026-01-05,MIN@LAK,Jacob Moverare,LAK,D,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,3.8,7.3,,,,,,,,,0.0,,,0.025756600128783,2.4001480373485893,1.915233197375421,,43.0,28.8,43.0,0.08,0.08,,,,,COOL,COOL,COOL,Red,Red,Red,20,21,18,SOG,21,,,
2026-01-05,UTA@NYR,Andrew Agozzino,UTA,L,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,1.8,7.3,,,,,,,,,0.0,,,0.0,2.3089910965539513,2.1589703372237854,,42.5,27.5,42.5,0.05,0.05,,,,,COOL,COOL,COOL,Red,Red,Red,20,20,17,POINTS,20,,,
2026-01-05,MIN@LAK,Carson Lambos,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,3.8,7.3,,,,,,,,,0.0,,,0.11070110701107011,2.2119651749720517,1.7683525864697314,,23.6,30.4,23.6,0.6,0.6,,,,,COOL,COOL,COOL,Red,Red,Red,18,19,16,SOG,19,,,
2026-01-05,MIN@LAK,Hunter Haight,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,0.7,7.3,,,,,,,,,0.0,,,0.0,2.2119651749720517,1.7683525864697314,,23.6,27.5,23.6,0.0,0.0,,,,,COOL,COOL,COOL,Red,Red,Red,18,17,14,POINTS,18,,,
