Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Kevin Fiala,LAK,L,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,93.3,81.3,1143.79,81.5,86.8,1.044,STAR,False,True,26.589604707667718,2.332329698182963,59.3,59.3,3.0,2.5,3.4,3.14,94.9,9.0,5.0,24.0,3.0,4.0,1.5333422068414748,,,2.6064591553412244,2.922694724536022,50.0,77.1,62.4,77.1,7.32,3.59,31.4,-1.68,-1.41,7.4,COOL,COOL,HOT,Yellow,Yellow,Red,64,100,87,SOG,100,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Adrian Kempe,LAK,R,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,91.8,88.8,1152.76,82.8,88.9,1.047,STAR,False,True,26.589604707667718,2.332329698182963,59.3,59.3,2.0,2.5,3.4,2.49,83.9,6.0,4.0,26.0,2.0,1.0,1.7730593482365173,,,2.6064591553412244,2.922694724536022,50.0,77.1,65.1,77.1,8.08,3.34,24.9,2.08,-0.66,-1.1,HOT,COOL,COOL,Yellow,Red,Red,75,98,83,SOG,98,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Tom Wilson,WSH,R,GTD,Unknown,,,1,-1.0,🟡 GTD,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,97.6,90.4,1162.68,84.8,92.5,1.051,ELITE,True,True,27.83640653943414,2.6350506906066733,92.1,74.8,3.5,2.875,2.6,3.1849999999999996,96.6,10.0,5.0,29.0,5.0,3.0,2.622154779969651,,,2.7224882251400095,2.530716177056402,50.0,72.6,74.0,72.6,9.58,4.45,31.85,-0.42,-0.55,2.85,COOL,COOL,HOT,Green,Green,Yellow,66,96,89,SOG,96,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Quinton Byfield,LAK,R,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,88.5,87.0,1203.37,86.1,87.5,1.045,STAR,False,True,26.589604707667718,2.332329698182963,59.3,59.3,2.5,2.25,1.8,2.255,76.3,5.0,2.0,22.0,1.0,2.0,0.9138859899021239,,,2.6064591553412244,2.922694724536022,50.0,77.1,46.5,77.1,7.57,2.98,22.55,2.57,0.98,0.55,HOT,COOL,COOL,Yellow,Red,Red,74,95,77,SOG,95,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Alex Laferriere,LAK,R,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,83.5,65.4,1010.86,64.9,73.5,1.028,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,3.0,3.0,2.4,2.79,89.0,7.0,4.0,34.0,1.0,2.0,1.8287763334827432,,,2.6064591553412244,2.922694724536022,50.0,77.1,66.1,77.1,4.83,2.39,27.9,-2.17,-1.61,-6.1,COOL,COOL,COOL,Red,Yellow,Red,55,94,73,SOG,94,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Dylan Guenther,UTA,R,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,94.3,83.9,1033.55,66.9,85.2,1.042,STAR,False,True,27.399304988688574,2.663246029339739,75.2,91.7,3.5,3.625,3.8,3.6049999999999995,100.0,10.0,6.0,35.0,5.0,2.0,2.463039533569325,,,2.4355116468775493,2.583159612072872,50.0,57.2,73.0,57.2,7.34,3.55,36.05,-2.66,-2.45,1.05,COOL,COOL,WARM,Yellow,Green,Yellow,61,94,87,SOG,94,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Jakob Chychrun,WSH,D,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,90.5,85.5,1398.84,98.7,90.4,1.048,STAR,False,True,27.83640653943414,2.6350506906066733,92.1,74.8,3.5,3.375,2.8,3.255,98.3,4.0,1.0,36.0,0.0,2.0,1.5178284612913588,,,2.7224882251400095,2.530716177056402,50.0,72.6,62.1,72.6,7.01,2.96,32.55,3.01,1.96,-3.45,HOT,WARM,COOL,Yellow,Green,Yellow,72,94,67,SOG,94,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Alex Ovechkin,WSH,L,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,98.0,88.8,1070.95,70.2,89.2,1.047,STAR,False,True,27.83640653943414,2.6350506906066733,92.1,74.8,2.5,2.875,3.2,2.745,86.4,6.0,4.0,29.0,3.0,1.0,2.425591750644481,,,2.7224882251400095,2.530716177056402,50.0,72.6,72.7,72.6,8.76,4.24,27.45,2.76,0.24,-1.55,HOT,COOL,COOL,Green,Red,Red,72,92,81,SOG,92,,,,🔥 HOT POINTS,True
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Clayton Keller,UTA,R,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,93.9,95.7,1160.45,84.1,92.6,1.051,STAR,False,True,27.399304988688574,2.663246029339739,75.2,91.7,2.5,2.625,2.2,2.395,81.4,10.0,3.0,27.0,1.0,5.0,1.635909217136654,,,2.4355116468775493,2.583159612072872,50.0,57.2,63.1,57.2,9.5,3.53,23.95,-0.5,0.53,-3.05,COOL,COOL,COOL,Green,Red,Red,67,90,73,SOG,90,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Tyler Bertuzzi,CHI,L,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,97.3,72.1,1095.3,73.5,83.7,1.04,STAR,False,True,24.4073515742773,2.2520562068938585,26.8,25.5,2.5,2.625,3.8,2.955,93.2,8.0,6.0,28.0,3.0,2.0,1.8219135715691512,,,2.572238918395425,2.4073234283606064,50.0,53.0,65.7,53.0,7.54,4.42,29.55,-0.46,-1.58,1.55,COOL,COOL,WARM,Yellow,Red,Red,52,89,77,SOG,89,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Nick Schmaltz,UTA,C,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,90.0,93.2,1179.02,85.4,90.2,1.048,STAR,False,True,27.399304988688574,2.663246029339739,75.2,91.7,2.0,2.25,3.4,2.49,83.9,7.0,2.0,24.0,2.0,3.0,2.2895301693298356,,,2.4355116468775493,2.583159612072872,50.0,57.2,71.4,57.2,8.4,2.92,24.9,1.4,0.92,0.9,WARM,COOL,COOL,Green,Red,Red,71,88,74,SOG,88,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Connor Bedard,CHI,C,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,91.2,95.7,1263.48,92.1,92.9,1.052,STAR,False,True,24.4073515742773,2.2520562068938585,26.8,25.5,3.0,3.125,2.4,2.79,89.0,13.0,6.0,32.0,2.0,4.0,2.9618378583633946,,,2.572238918395425,2.4073234283606064,50.0,53.0,74.3,53.0,12.89,4.4,27.9,-0.11,-1.6,-4.1,COOL,COOL,COOL,Green,Yellow,Red,67,86,71,SOG,86,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Aliaksei Protas,WSH,C,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,89.6,81.3,1087.22,72.2,83.2,1.04,STAR,False,True,27.83640653943414,2.6350506906066733,92.1,74.8,2.0,2.125,2.6,2.21,74.6,11.0,6.0,23.0,4.0,5.0,2.2643986216704044,,,2.7224882251400095,2.530716177056402,50.0,72.6,71.0,72.6,6.88,3.07,22.1,-4.12,-2.93,-0.9,COOL,COOL,COOL,Yellow,Red,Red,60,85,80,SOG,85,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Connor McMichael,WSH,C,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,86.3,90.4,1027.11,66.2,83.7,1.04,STAR,False,True,27.83640653943414,2.6350506906066733,92.1,74.8,2.0,1.75,2.2,2.0700000000000003,70.3,7.0,0.0,18.0,0.0,6.0,2.2909374909606317,,,2.7224882251400095,2.530716177056402,50.0,72.6,71.7,72.6,7.27,2.54,20.7,0.27,2.54,2.7,COOL,HOT,HOT,Green,Red,Red,65,82,63,SOG,82,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Dylan Strome,WSH,C,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,83.1,93.2,1101.76,74.2,84.9,1.042,STAR,False,True,27.83640653943414,2.6350506906066733,92.1,74.8,2.0,2.5,2.2,2.0700000000000003,70.3,10.0,4.0,24.0,2.0,0.0,1.993631455074069,,,2.7224882251400095,2.530716177056402,50.0,72.6,69.4,72.6,8.1,2.39,20.7,-1.9,-1.61,-3.3,COOL,COOL,COOL,Green,Red,Red,66,81,69,SOG,81,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Kyle Connor,WPG,L,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,93.2,97.9,1257.38,90.7,94.4,1.053,ELITE,True,True,24.63831652783867,2.2265088411515417,43.4,8.9,3.0,3.25,2.8,2.93,91.5,10.0,6.0,37.0,3.0,3.0,3.0990480048612516,,,2.2065012955772785,1.743580636568375,50.0,17.2,74.7,17.2,11.14,3.62,29.3,1.14,-2.38,-7.7,WARM,COOL,COOL,Green,Yellow,Red,68,81,73,SOG,81,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Anthony Beauvillier,WSH,L,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,85.9,46.9,939.09,57.0,66.5,1.02,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,2.0,1.875,2.0,2.0,65.3,3.0,2.0,20.0,1.0,1.0,1.171875,,,2.7224882251400095,2.530716177056402,50.0,72.6,54.8,72.6,3.86,2.47,20.0,0.86,0.47,0.0,COOL,COOL,COOL,Red,Red,Red,42,79,66,SOG,79,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Logan Cooley,UTA,C,IR,Unknown,,,1,-3.0,🔴 OUT,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,83.3,61.6,1069.17,69.5,73.0,1.028,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,2.0,2.0,1.8,1.9300000000000002,58.5,8.0,5.0,21.0,1.0,0.0,2.3971034999375753,,,2.4355116468775493,2.583159612072872,50.0,57.2,72.4,57.2,6.64,3.45,19.3,-1.36,-1.55,-1.7,COOL,COOL,COOL,Red,Red,Red,49,77,66,SOG,77,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Corey Perry,LAK,R,Out,Unknown,,,1,-3.0,🔴 OUT,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,85.6,72.1,812.57,33.8,70.5,1.025,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,1.0,1.25,1.6,1.21,25.4,7.0,2.0,14.0,2.0,4.0,1.6515276630883566,,,2.6064591553412244,2.922694724536022,50.0,77.1,63.4,77.1,6.6,3.08,12.1,-0.4,1.08,-1.9,COOL,WARM,COOL,Yellow,Red,Red,56,75,76,GOAL,76,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,John Carlson,WSH,D,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,71.5,93.2,1361.28,96.0,84.0,1.041,STAR,False,True,27.83640653943414,2.6350506906066733,92.1,74.8,1.0,1.25,1.8,1.28,28.8,5.0,2.0,15.0,1.0,2.0,1.7284512167386854,,,2.7224882251400095,2.530716177056402,50.0,72.6,64.4,72.6,7.83,1.84,12.8,2.83,-0.16,-2.2,HOT,COOL,COOL,Green,Red,Red,76,65,59,POINTS,76,,,,🔥 HOT POINTS,True
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Trevor Moore,LAK,L,GTD,Unknown,,,1,-1.0,🟡 GTD,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,68.2,57.7,948.49,57.6,62.4,1.015,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,,,,,50.0,,,,,,1.3758121113157071,,,2.6064591553412244,2.922694724536022,50.0,77.1,59.8,77.1,3.93,1.74,,,,,COOL,COOL,COOL,Red,Red,Red,58,75,69,SOG,75,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Ryan Leonard,WSH,R,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,79.0,83.9,842.22,39.1,72.7,1.027,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,2.0,2.125,2.0,2.0,65.3,11.0,4.0,23.0,2.0,3.0,2.4643468339988592,,,2.7224882251400095,2.530716177056402,50.0,72.6,73.3,72.6,6.86,2.42,20.0,-4.14,-1.58,-3.0,COOL,COOL,COOL,Yellow,Red,Red,59,75,64,SOG,75,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Warren Foegele,LAK,L,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,68.9,19.4,859.29,43.0,46.4,0.996,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,,,,,50.0,,,,,,0.8633783675753458,,,2.6064591553412244,2.922694724536022,50.0,77.1,44.5,77.1,2.19,1.9,,,,,COOL,COOL,COOL,Red,Red,Red,35,74,69,SOG,74,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Justin Sourdif,WSH,R,Healthy,Unknown,,,1,0.0,,CHI,Spencer Knight,0.9098265895953758,2.6150608132019593,25.7,Confirmed,dailyfaceoff_name_and_stats,72.4,65.4,861.37,43.7,64.2,1.017,NONE,False,False,27.83640653943414,2.6350506906066733,92.1,74.8,2.0,1.625,2.4,2.14,72.9,9.0,5.0,17.0,5.0,4.0,1.5651720239993043,,,2.7224882251400095,2.530716177056402,50.0,72.6,62.7,72.6,4.12,1.76,21.4,-4.88,-3.24,4.4,COOL,COOL,HOT,Red,Red,Red,49,74,71,SOG,74,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Jordan Kyrou,STL,R,Healthy,Unknown,,,4,0.0,,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Likely,dailyfaceoff_name_and_stats,77.0,61.6,959.71,59.6,68.1,1.022,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,2.5,2.125,2.0,2.325,79.7,3.0,1.0,21.0,0.0,1.0,1.7378388414407724,,,2.2725470531986844,1.8471441565408027,50.0,31.5,64.7,31.5,5.17,2.47,23.25,2.17,1.47,2.25,HOT,WARM,HOT,Red,Red,Red,52,73,55,SOG,73,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Drew Doughty,LAK,D,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,56.5,65.4,1361.94,96.7,67.7,1.021,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,,,,,50.0,,,,,,0.6429883649724434,,,2.6064591553412244,2.922694724536022,50.0,77.1,39.2,77.1,4.19,1.27,,,,,COOL,COOL,COOL,Red,Red,Red,63,72,64,SOG,72,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Brandt Clarke,LAK,D,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,50.5,78.3,1118.02,78.1,65.7,1.019,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,2.0,2.125,2.0,2.0,65.3,5.0,0.0,22.0,0.0,1.0,1.3205194042990243,,,2.6064591553412244,2.922694724536022,50.0,77.1,58.4,77.1,4.27,0.88,20.0,-0.73,0.88,-2.0,COOL,COOL,COOL,Yellow,Red,Red,62,72,50,SOG,72,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,JJ Peterka,UTA,R,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,75.5,78.3,1007.66,64.2,74.2,1.029,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,2.0,1.625,1.8,1.9300000000000002,58.5,4.0,2.0,16.0,1.0,1.0,2.512414441014629,,,2.4355116468775493,2.583159612072872,50.0,57.2,73.7,57.2,5.15,1.88,19.3,1.15,-0.12,3.3,WARM,COOL,HOT,Yellow,Red,Red,61,72,61,SOG,72,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Frank Nazar,CHI,C,IR,Unknown,,,1,-3.0,🔴 OUT,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,82.9,81.3,1094.97,72.8,80.3,1.036,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,2.0,1.875,1.8,1.9300000000000002,58.5,4.0,1.0,18.0,1.0,0.0,1.9118428040361126,,,2.572238918395425,2.4073234283606064,50.0,53.0,67.7,53.0,7.71,3.0,19.3,3.71,2.0,1.3,HOT,HOT,WARM,Yellow,Red,Red,68,72,61,SOG,72,,,,,False
2026-01-09,WSH@CHI,7:00 PM,2026-01-10T01:00:00Z,Ryan Greene,CHI,C,Healthy,Unknown,,,1,0.0,,WSH,Logan Thompson,0.914519906323185,2.3963452998623103,13.1,Confirmed,dailyfaceoff_name_and_stats,73.3,72.1,991.86,62.9,70.8,1.025,NONE,False,False,24.4073515742773,2.2520562068938585,26.8,25.5,2.0,1.875,2.8,2.28,78.0,6.0,0.0,19.0,0.0,3.0,1.2565079549751317,,,2.572238918395425,2.4073234283606064,50.0,53.0,56.8,53.0,4.7,1.84,22.8,-1.3,1.84,3.8,COOL,WARM,HOT,Yellow,Red,Red,50,72,52,SOG,72,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Lawson Crouse,UTA,L,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,86.7,65.4,953.82,58.9,73.7,1.028,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,1.5,1.375,1.4,1.465,35.6,6.0,2.0,15.0,1.0,4.0,1.9679089359786488,,,2.4355116468775493,2.583159612072872,50.0,57.2,68.7,57.2,4.9,2.56,14.65,-1.1,0.56,-0.35,COOL,COOL,COOL,Red,Red,Red,50,71,67,SOG,71,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Mark Scheifele,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,94.9,97.9,1250.0,90.1,95.0,1.054,ELITE,True,True,24.63831652783867,2.2265088411515417,43.4,8.9,1.5,1.75,2.4,1.815,52.5,10.0,4.0,22.0,2.0,3.0,3.1585104308832133,,,2.2065012955772785,1.743580636568375,50.0,17.2,75.0,17.2,11.31,3.78,18.15,1.31,-0.22,-3.85,WARM,COOL,COOL,Green,Red,Red,68,71,70,SOG,71,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Mikhail Sergachev,UTA,D,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,60.7,94.5,1461.48,99.3,80.2,1.036,STAR,False,True,27.399304988688574,2.663246029339739,75.2,91.7,2.0,1.875,2.0,2.0,65.3,8.0,2.0,18.0,2.0,3.0,1.099116781157998,,,2.4355116468775493,2.583159612072872,50.0,57.2,52.5,57.2,6.81,1.16,20.0,-1.19,-0.84,2.0,COOL,COOL,HOT,Yellow,Red,Red,67,70,57,SOG,70,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Pavel Buchnevich,STL,L,Healthy,Unknown,,,4,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Likely,dailyfaceoff_name_and_stats,80.8,83.9,1086.95,71.5,80.0,1.036,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,2.0,2.0,1.8,1.9300000000000002,58.5,6.0,2.0,20.0,0.0,2.0,1.4383151165777233,,,2.2725470531986844,1.8471441565408027,50.0,31.5,60.4,31.5,5.94,2.17,19.3,-0.06,0.17,-0.7,COOL,COOL,COOL,Yellow,Red,Red,57,70,58,SOG,70,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Gabriel Vilardi,WPG,C,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,94.1,90.4,1133.45,78.8,89.7,1.048,STAR,False,True,24.63831652783867,2.2265088411515417,43.4,8.9,2.0,1.625,1.2,1.72,50.8,7.0,1.0,16.0,1.0,3.0,2.3820236614350367,,,2.2065012955772785,1.743580636568375,50.0,17.2,72.0,17.2,8.69,3.7,17.2,1.69,2.7,1.2,WARM,HOT,WARM,Green,Red,Red,64,69,65,SOG,69,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Josh Morrissey,WPG,D,Healthy,Unknown,,,1,0.0,,LAK,Darcy Kuemper,0.9102564102564102,2.3763123153328722,18.4,Likely,dailyfaceoff_name_and_stats,53.8,97.1,1469.6,100.0,78.2,1.034,STAR,False,True,24.63831652783867,2.2265088411515417,43.4,8.9,1.5,1.375,0.8,1.2550000000000001,27.1,6.0,2.0,15.0,1.0,3.0,1.6980435585086748,,,2.2065012955772785,1.743580636568375,50.0,17.2,63.7,17.2,7.62,0.97,12.55,1.62,-1.03,-2.45,WARM,COOL,COOL,Green,Red,Red,69,44,42,POINTS,69,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Andrei Kuzmenko,LAK,L,Healthy,Unknown,,,1,0.0,,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,71.1,52.6,883.19,47.7,59.9,1.012,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,1.0,1.375,1.4,1.14,22.9,7.0,4.0,14.0,2.0,2.0,1.138970181127897,,,2.6064591553412244,2.922694724536022,50.0,77.1,53.5,77.1,3.83,1.91,11.4,-3.17,-2.09,-2.6,COOL,COOL,COOL,Red,Red,Red,46,68,68,SOG,68,,,,,False
2026-01-09,LAK@WPG,7:00 PM,2026-01-10T01:00:00Z,Anze Kopitar,LAK,C,GTD,Unknown,,,1,-1.0,🟡 GTD,WPG,Eric Comrie,0.88,3.492552645095018,91.4,Unconfirmed,dailyfaceoff_name_and_stats,74.8,81.3,1111.7,77.5,77.6,1.033,NONE,False,False,26.589604707667718,2.332329698182963,59.3,59.3,0.0,0.25,0.4,0.13999999999999999,1.7,5.0,0.0,5.0,0.0,4.0,1.4394242303078768,,,2.6064591553412244,2.922694724536022,50.0,77.1,60.8,77.1,6.4,2.22,1.4,1.4,2.22,-3.6,WARM,HOT,COOL,Yellow,Red,Red,68,66,65,POINTS,68,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,John Marino,UTA,D,Healthy,Unknown,,,1,0.0,,STL,Joel Hofer,0.8998302207130731,2.876061258479912,46.7,Confirmed,dailyfaceoff_name_and_stats,46.3,83.9,1224.84,88.7,68.0,1.022,NONE,False,False,27.399304988688574,2.663246029339739,75.2,91.7,0.5,0.5,0.6,0.535,5.1,2.0,1.0,5.0,1.0,1.0,1.2246460007654036,,,2.4355116468775493,2.583159612072872,50.0,57.2,56.1,57.2,4.45,0.73,5.35,2.45,-0.27,0.35,HOT,COOL,COOL,Yellow,Red,Red,68,45,45,POINTS,68,,,,,False
2026-01-09,STL@UTA,8:00 PM,2026-01-10T02:00:00Z,Pius Suter,STL,C,Out,Unknown,,,4,-3.0,🔴 OUT,UTA,Karel Vejmelka,0.8974668275030157,2.6459830345793667,43.5,Likely,dailyfaceoff_name_and_stats,82.9,52.6,983.41,61.6,68.0,1.022,NONE,False,False,23.98259766156077,2.2688298740143207,9.6,42.7,1.5,1.375,2.0,1.675,49.2,0.0,0.0,17.0,0.0,0.0,1.2407375495433397,,,2.2725470531986844,1.8471441565408027,50.0,31.5,56.5,31.5,4.58,2.64,16.75,4.58,2.64,-0.25,HOT,HOT,COOL,Red,Red,Red,52,68,59,SOG,68,,,,,False
