Date,Game,StartTimeLocal,StartTimeUTC,L10_SOG,L10_G,L10_A,L10_P,L5_G,L5_A,N_games_found,Player,Team,Pos,Tier,SD_PlayerID,Shoots,Position_SD,L10_S,Injury_Source,Injury_Status_Final,SD_InjuryStatus,SD_InjuryNotes,Best_Drought_Market,Best_Drought_Count,Best_Drought_Tag,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought_Display,Play_Tag,Plays_Points,Plays_Goal,Goal_ProofCount,Goal_Why,Plays_Assists,Assist_ProofCount,Assist_Why,Plays_SOG,SOG_ProofCount,SOG_Why
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,,,,,,,,Michael Carcone,UTA,L,,30003235.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.922077922077922,2.2871664548919948,2.5,Unconfirmed,dailyfaceoff_name_and_stats,75.0,54.8,A1+A2,12.36,14.6,55.9,1.02,NONE,False,False,50.0,50.0,50.1,50.1,17,3.4,True,,,,,50.0,1.8306636155606408,0.5720823798627003,,,0.0,50.0,50.0,50.0,50.1,67.8,50.1,3.69,1.91,,,,,,,,1.78,,,Red,Yellow,Red,Red,46,56,72,46,GOAL,72,,,,,,,,,,False,False,0,,False,2,,False,0,
2026-01-17,NYR@PHI,12:00 PM,2026-01-17T18:00:00Z,,,,,,,,Denver Barkey,PHI,C,,30006135.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,NYR,Spencer Martin,0.8076923076923077,0.09019843656043296,50.0,Confirmed,dailyfaceoff_name_and_stats,32.5,35.5,A1+A2,832.0,96.2,46.3,0.98,NONE,False,False,50.0,50.0,50.1,50.1,9,1.8,False,,,,,50.0,0.028677261321543794,0.021507945991157844,,,0.0,50.0,50.0,50.0,50.1,34.5,50.1,4.84,1.56,,,,,,,,3.28,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,41,0,0,SOG,41,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,,,,,,,,Nikita Zadorov,BOS,D,,30000909.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,CHI,Arvid Soderblom,0.8725490196078431,3.8666501425207587,100.0,Likely,dailyfaceoff_name_and_stats,56.1,75.4,A1+A2,21.88,72.6,66.1,1.06,NONE,False,False,50.0,50.0,50.1,50.1,22,4.4,True,,,,,50.0,0.8488230439737494,0.35367626832239557,,,0.0,50.0,50.0,50.0,50.1,45.9,50.1,4.14,1.03,,,,,,,,3.11,,,Yellow,Red,Red,Yellow,70,52,72,64,GOAL,72,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,16.0,2.0,4.0,6.0,0.0,2.0,10.0,Linus Karlsson,VAN,C,,30004153.0,R,C,16.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,7,GOAL 7,Healthy,Unknown,,,4,0.0,,EDM,Tristan Jarry,0.902834008097166,2.7947146253497435,40.3,Confirmed,dailyfaceoff_name_and_stats,84.4,66.7,A1+A2,11.14,7.8,62.9,1.05,NONE,False,False,50.0,50.0,50.1,50.1,6,1.2,False,1.0,1.375,1.4,1.14,15.0,2.599695097488566,0.7221375270801572,,,0.0,50.0,50.0,50.0,50.1,73.9,50.1,5.25,2.62,11.4,-0.75,0.62,-4.6,,,,2.63,-1.37,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,53,0,0,SOG,53,1.0,1.0,7.0,0.0,,,,🥅 D:7,,False,False,1,,False,2,,False,0,
2026-01-17,NYR@PHI,12:00 PM,2026-01-17T18:00:00Z,,,,,,,,Anton Blidh,NYR,L,,30000599.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PHI,Aleksei Kolosov,0.8863636363636364,0.044802867383512544,50.0,Confirmed,dailyfaceoff_name_and_stats,2.6,7.2,A1+A2,465.5,82.5,20.2,0.94,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,0.09,0.09,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,24,0,0,SOG,24,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,NYR@PHI,12:00 PM,2026-01-17T18:00:00Z,,,,,,,,Sam Carrick,NYR,C,,30000489.0,R,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,0.0,,PHI,Aleksei Kolosov,0.8863636363636364,0.044802867383512544,50.0,Confirmed,dailyfaceoff_name_and_stats,66.8,44.5,A1+A2,10.69,5.5,46.7,0.99,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.659123365923322,0.3954740195539932,,,0.0,50.0,50.0,50.0,50.1,41.7,50.1,2.56,1.33,,,,,,,,1.23,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,51,0,0,SOG,51,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,35.0,6.0,2.0,8.0,4.0,1.0,10.0,Zach Hyman,EDM,L,,30000440.0,R,LW,35.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,2,ASSISTS 2,Healthy,Unknown,,,2,0.0,,VAN,Kevin Lankinen,0.8867924528301887,3.365695792880259,78.4,Likely,dailyfaceoff_name_and_stats,97.5,66.7,A1+A2,20.11,65.4,80.3,1.12,NONE,False,False,50.0,50.0,50.1,50.1,14,2.8,True,3.5,3.375,3.2,3.3949999999999996,93.0,1.7243920412675018,0.39793662490788506,,,0.0,50.0,50.0,50.0,50.1,65.7,50.1,11.47,7.22,33.95,3.47,1.22,-1.05,,,,4.25,2.25,,Red,Green,Green,Red,66,81,93,70,GOAL,93,1.0,2.0,1.0,0.0,,,,🅰️ D:2,🥅 GOAL EARNED,False,True,3,"iXG,SOG,G",False,2,,False,1,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Kaiden Guhle,MTL,D,,30004803.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Likely,dailyfaceoff_name_fallback_stats,14.0,18.8,A1+A2,1119.62,99.7,32.8,0.94,NONE,False,False,50.0,50.0,50.1,50.1,17,3.4,True,,,,,50.0,0.014845973029815662,0.0,,,0.0,50.0,50.0,50.0,50.1,32.9,50.1,1.7,0.53,,,,,,,,1.17,,,Red,Red,Red,Red,40,32,45,33,GOAL,45,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,24.0,2.0,2.0,4.0,1.0,1.0,10.0,Emil Heineman,NYI,L,,30004845.0,L,LW,24.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,1,GOAL 1,Healthy,Unknown,,,6,0.0,,CGY,Dustin Wolf,0.8977505112474438,3.0047073748873236,53.2,Confirmed,dailyfaceoff_name_and_stats,88.8,54.8,A1+A2,16.62,42.1,67.6,1.07,NONE,False,False,50.0,50.0,50.1,50.1,19,3.8,True,2.0,2.125,3.4,2.49,71.4,1.4938921596597246,0.18673651995746557,,,0.0,50.0,50.0,50.0,50.1,61.5,50.1,4.72,2.9,24.9,0.72,0.9,0.9,,,,1.82,-0.18,,Red,Red,Red,Red,46,70,73,54,GOAL,73,1.0,1.0,1.0,1.0,,,,🥅 D:1,,False,False,0,,False,0,,False,0,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,26.0,0.0,6.0,6.0,0.0,4.0,10.0,Adam Fantilli,CBJ,C,,30006063.0,L,C,26.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,10,GOAL 10,Healthy,Unknown,,,4,0.0,,PIT,Arturs Silovs,0.8904593639575972,3.061308462487999,64.8,Confirmed,dailyfaceoff_name_and_stats,94.0,84.6,A1+A2,18.66,56.4,83.2,1.13,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,3.0,2.625,2.6,2.8600000000000003,81.8,1.4975733764733072,0.5823896464062861,,,0.0,50.0,50.0,50.0,50.1,61.6,50.1,8.22,3.88,28.6,2.22,3.88,2.6,,,,4.34,-1.66,,Yellow,Yellow,Yellow,Yellow,69,76,74,69,SOG,76,0.0,0.0,10.0,0.0,,,,🥅 D:10,,False,False,2,,False,1,,False,1,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Nils Hoglander,VAN,L,,30004531.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,EDM,Tristan Jarry,0.902834008097166,2.7947146253497435,40.3,Confirmed,dailyfaceoff_name_and_stats,24.6,7.2,A1+A2,707.31,92.9,32.2,0.94,NONE,False,False,50.0,50.0,50.1,50.1,6,1.2,False,,,,,50.0,0.0,0.0,,,0.0,50.0,50.0,50.0,50.1,28.1,50.1,0.85,0.85,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,37,0,0,SOG,37,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Ty Emberson,EDM,D,,30004165.0,R,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,0.0,,VAN,Kevin Lankinen,0.8867924528301887,3.365695792880259,78.4,Likely,dailyfaceoff_name_and_stats,19.4,49.5,A1+A2,15.91,37.6,33.6,0.94,NONE,False,False,50.0,50.0,50.1,50.1,14,2.8,True,,,,,50.0,0.78412153883852,0.19603038470963,,,0.0,50.0,50.0,50.0,50.1,44.6,50.1,1.7,0.17,,,,,,,,1.53,,,Red,Red,Red,Red,49,27,43,41,POINTS,49,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,14.0,0.0,5.0,5.0,0.0,1.0,10.0,Barrett Hayton,UTA,C,,30004078.0,L,C,14.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,10,GOAL 10,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.922077922077922,2.2871664548919948,2.5,Unconfirmed,dailyfaceoff_name_and_stats,84.7,59.4,A1+A2,15.27,33.0,65.5,1.06,NONE,False,False,50.0,50.0,50.1,50.1,17,3.4,True,1.0,1.375,1.6,1.21,18.6,0.9680310726023305,0.3226770242007768,,,0.0,50.0,50.0,50.0,50.1,49.4,50.1,4.95,2.73,12.1,-0.05,2.73,-1.9,,,,2.22,-2.78,,Red,Red,Red,Red,39,56,65,48,GOAL,65,1.0,1.0,10.0,1.0,,,,🥅 D:10,,False,False,1,,False,0,,False,0,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,,,,,,,,Maxim Tsyplakov,NYI,R,,30006475.0,L,RW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,6,0.0,,CGY,Dustin Wolf,0.8977505112474438,3.0047073748873236,53.2,Confirmed,dailyfaceoff_name_and_stats,28.7,7.2,A1+A2,9.77,2.9,16.0,0.94,NONE,False,False,50.0,50.0,50.1,50.1,19,3.8,True,,,,,50.0,0.26536930561698363,0.0,,,0.0,50.0,50.0,50.0,50.1,36.6,50.1,0.62,0.62,,,,,,,,0.0,,,Red,Red,Red,Red,21,30,49,18,GOAL,49,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,12.0,0.0,2.0,2.0,0.0,0.0,10.0,Mattias Ekholm,EDM,D,,30000250.0,L,D,12.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,10,GOAL 10,Healthy,Unknown,,,2,1.0,🟢 ROLE+,VAN,Kevin Lankinen,0.8867924528301887,3.365695792880259,78.4,Likely,dailyfaceoff_name_and_stats,58.6,81.1,A1+A2,20.98,70.2,68.8,1.08,NONE,False,False,50.0,50.0,50.1,50.1,14,2.8,True,1.0,1.0,0.2,0.72,1.8,1.0480349344978166,0.4192139737991266,,,0.0,50.0,50.0,50.0,50.1,51.2,50.1,4.72,1.13,7.2,2.72,1.13,-4.8,,,,3.58,1.58,,Yellow,Red,Red,Yellow,80,52,58,75,POINTS,80,5.0,5.0,10.0,5.0,,,,🥅 D:10,,False,False,2,,False,1,,False,1,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,,,,,,,,Kailer Yamamoto,UTA,R,,30003663.0,R,RW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,0.0,,SEA,Philipp Grubauer,0.922077922077922,2.2871664548919948,2.5,Unconfirmed,dailyfaceoff_name_and_stats,46.5,39.9,A1+A2,11.43,9.0,36.7,0.95,NONE,False,False,50.0,50.0,50.1,50.1,17,3.4,True,,,,,50.0,1.855351314207181,0.8246005840920804,,,0.0,50.0,50.0,50.0,50.1,68.1,50.1,2.82,1.13,,,,,,,,1.69,,,Red,Red,Red,Red,38,40,49,35,GOAL,49,,,,,,,,,,False,False,0,,False,2,,False,0,
2026-01-17,MIN@BUF,11:30 AM,2026-01-17T17:30:00Z,,,,,,,,Beck Malenstyn,BUF,L,,30003221.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,6,0.0,,MIN,Filip Gustavsson,0.9110275689223057,2.4985581481734913,20.7,Confirmed,dailyfaceoff_name_and_stats,54.7,35.5,A1+A2,11.27,8.5,38.7,0.96,NONE,False,False,50.0,50.0,50.1,50.1,23,4.6,True,,,,,50.0,0.8421380950524386,0.4210690475262193,,,0.0,50.0,50.0,50.0,50.1,45.5,50.1,1.8,0.96,,,,,,,,0.85,,,Red,Red,Red,Red,35,44,56,32,GOAL,56,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,EDM@VAN,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Mattias Janmark,EDM,C,,30000752.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,2,0.0,,VAN,Kevin Lankinen,0.8867924528301887,3.365695792880259,78.4,Likely,dailyfaceoff_name_and_stats,46.3,44.5,A1+A2,12.27,13.3,39.1,0.96,NONE,False,False,50.0,50.0,50.1,50.1,14,2.8,True,,,,,50.0,1.0569065909869355,0.17615109849782257,,,0.0,50.0,50.0,50.0,50.1,51.4,50.1,2.78,0.99,,,,,,,,1.79,,,Red,Red,Red,Red,45,40,58,41,GOAL,58,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,CAR@NJD,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Alexander Nikishin,CAR,D,,30004865.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,0.0,,NJD,Jacob Markstrom,0.8790322580645161,3.340715903045001,87.1,Likely,dailyfaceoff_name_and_stats,57.4,75.4,A1+A2,18.76,57.2,63.6,1.06,NONE,False,False,50.0,50.0,50.1,50.1,20,4.0,True,,,,,50.0,0.895299676697339,0.24417263909927425,,,0.0,50.0,50.0,50.0,50.1,47.3,50.1,4.22,1.08,,,,,,,,3.14,,,Yellow,Red,Red,Yellow,66,50,68,60,GOAL,68,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,29.0,4.0,5.0,9.0,1.0,1.0,10.0,Kevin Fiala,LAK,L,,30000199.0,L,LW,29.0,SDIO,Scrambled,Scrambled,Scrambled,GOAL,1,GOAL 1,Healthy,Unknown,,,0,0.0,,ANA,Ville Husso,0.8837209302325582,3.330557868442964,81.7,Unconfirmed,dailyfaceoff_name_and_stats,93.3,81.1,A1+A2,19.2,59.9,82.4,1.13,NONE,False,False,50.0,50.0,50.1,50.1,10,2.0,False,3.0,3.125,2.4,2.79,80.0,1.4332888358041171,0.3372444319539099,,,0.0,50.0,50.0,50.0,50.1,59.9,50.1,7.55,3.71,27.9,-1.45,-0.29,-1.1,,,,3.84,-1.16,,FAIL_GF,Yellow,FAIL_GF,FAIL_GF,0,75,0,0,SOG,75,1.0,1.0,1.0,0.0,,,,🥅 D:1,,False,False,2,,False,0,,False,0,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,19.0,4.0,2.0,6.0,1.0,1.0,10.0,Matthew Schaefer,NYI,D,,30006857.0,L,D,19.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,4,ASSISTS 4,Healthy,Unknown,,,6,1.0,🟢 ROLE+,CGY,Dustin Wolf,0.8977505112474438,3.0047073748873236,53.2,Confirmed,dailyfaceoff_name_and_stats,76.8,83.4,A1+A2,23.99,77.7,79.3,1.12,NONE,False,False,50.0,50.0,50.1,50.1,19,3.8,True,2.0,1.75,1.2,1.72,33.6,0.7701583103193435,0.2800575673888522,,,0.0,50.0,50.0,50.0,50.1,44.1,50.1,6.17,2.13,17.2,0.17,-1.87,-1.8,,,,4.04,2.04,,Yellow,Yellow,Red,Yellow,62,61,64,74,ASSISTS,74,1.0,4.0,1.0,0.0,,,,🅰️ D:4,,False,False,0,,False,1,,False,0,
2026-01-17,SEA@UTA,4:00 PM,2026-01-17T22:00:00Z,13.0,1.0,1.0,2.0,0.0,1.0,10.0,Shane Wright,SEA,C,,30005616.0,R,C,13.0,SDIO,Scrambled,Scrambled,Scrambled,SOG,10,SOG 10,Healthy,Unknown,,,1,0.0,,UTA,Karel Vejmelka,0.9015486725663717,2.5338679446724717,34.8,Unconfirmed,dailyfaceoff_name_and_stats,82.2,59.4,A1+A2,13.83,22.1,62.2,1.05,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,1.0,1.375,1.2,1.07,11.1,1.1960855382384923,0.43494019572308806,,,0.0,50.0,50.0,50.0,50.1,55.4,50.1,4.42,2.36,10.7,2.42,1.36,-2.3,,,,2.05,1.05,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,60,0,0,SOG,60,2.0,2.0,6.0,10.0,,,,🎯 D:10,,False,False,1,,False,1,,False,1,
2026-01-17,BOS@CHI,7:00 PM,2026-01-18T01:00:00Z,,,,,,,,Dominic Toninato,CHI,C,,30003751.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,1,0.0,,BOS,Joonas Korpisalo,0.8942917547568711,3.1994312122289372,63.5,Confirmed,dailyfaceoff_name_and_stats,18.2,18.8,A1+A2,551.8,87.0,32.2,0.94,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,,,,,50.0,0.02184200946487077,0.02184200946487077,,,0.0,50.0,50.0,50.0,50.1,33.7,50.1,3.16,1.28,,,,,,,,1.88,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,31,0,0,SOG,31,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,MTL@OTT,6:00 PM,2026-01-18T00:00:00Z,14.0,2.0,2.0,4.0,1.0,0.0,10.0,Fabian Zetterlund,OTT,L,,30003711.0,R,LW,14.0,SDIO,Scrambled,Scrambled,Scrambled,SOG,8,SOG 8,Healthy,Unknown,,,1,0.0,,MTL,Sam Montembeault,0.8742004264392325,3.3529606769065623,87.4,Confirmed,dailyfaceoff_name_and_stats,80.9,59.4,A1+A2,14.36,26.8,62.6,1.05,NONE,False,False,50.0,50.0,50.1,50.1,15,3.0,True,1.0,1.25,1.4,1.14,15.0,1.5476326951736787,0.6190530780694715,,,0.0,50.0,50.0,50.0,50.1,62.8,50.1,4.38,2.33,11.4,0.38,0.33,-2.6,,,,2.05,0.05,,Red,Red,Red,Red,48,61,71,61,GOAL,71,2.0,5.0,2.0,8.0,,,,🎯 D:8,,False,False,2,,False,2,,False,1,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Ross Johnston,ANA,L,,30000998.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,0.0,,LAK,Anton Forsberg,0.9006928406466512,2.649278636340299,39.2,Unconfirmed,dailyfaceoff_name_and_stats,48.8,63.0,A1+A2,9.59,2.5,44.5,0.98,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,,,,,50.0,1.6848673946957877,0.8424336973478939,,,0.0,50.0,50.0,50.0,50.1,64.8,50.1,2.97,0.8,,,,,,,,2.17,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,41,0,0,SOG,41,,,,,,,,,,False,False,0,,False,1,,False,0,
2026-01-17,NYR@PHI,12:00 PM,2026-01-17T18:00:00Z,,,,,,,,Vladislav Gavrikov,NYR,D,,30004430.0,L,D,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PHI,Aleksei Kolosov,0.8863636363636364,0.044802867383512544,50.0,Confirmed,dailyfaceoff_name_and_stats,50.4,54.8,A1+A2,23.87,77.4,57.3,1.03,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.7398653856034527,0.12331089760057545,,,0.0,50.0,50.0,50.0,50.1,43.2,50.1,2.54,0.82,,,,,,,,1.71,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,49,0,0,SOG,49,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,NYI@CGY,2:00 PM,2026-01-17T20:00:00Z,20.0,1.0,0.0,1.0,1.0,0.0,10.0,Joel Farabee,CGY,L,,30004089.0,L,LW,20.0,SDIO,Scrambled,Scrambled,Scrambled,ASSISTS,10,ASSISTS 10,Healthy,Unknown,,,5,0.0,,NYI,David Rittich,0.9099804305283757,2.3946207794085748,19.3,Confirmed,dailyfaceoff_name_and_stats,83.8,59.4,A1+A2,17.0,44.7,67.5,1.07,NONE,False,False,50.0,50.0,50.1,50.1,10,2.0,False,2.0,2.0,2.6,2.21,63.0,1.1709538394817445,0.1951589732469574,,,0.0,50.0,50.0,50.0,50.1,54.7,50.1,4.51,2.46,22.1,3.51,1.46,2.1,,,,2.05,2.05,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,66,0,0,SOG,66,4.0,10.0,4.0,2.0,,,,🅰️ D:10,,False,False,1,,False,1,,False,1,
2026-01-17,CBJ@PIT,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Harrison Brunicke,PIT,D,,,,,,,,,,GOAL,0,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,CBJ,Elvis Merzlikins,0.8824701195219123,3.836012281018602,96.6,Likely,dailyfaceoff_name_and_stats,13.7,7.2,A1+A2,942.89,98.4,28.4,0.94,NONE,False,False,50.0,50.0,50.1,50.1,12,2.4,False,,,,,50.0,0.007348438456827924,0.0,,,0.0,50.0,50.0,50.0,50.1,31.4,50.1,0.46,0.46,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,31,0,0,SOG,31,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,NSH@VGK,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Reilly Smith,VGK,R,,30000080.0,L,LW,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,5,0.0,,NSH,Justus Annunen,0.8817567567567568,3.171806167400881,79.9,Unconfirmed,dailyfaceoff_name_and_stats,60.5,39.9,A1+A2,13.78,21.9,45.6,0.98,NONE,False,False,50.0,50.0,50.1,50.1,25,5.0,True,,,,,50.0,1.1823048375972938,0.35469145127918816,,,0.0,50.0,50.0,50.0,50.1,55.2,50.1,2.42,1.25,,,,,,,,1.17,,,Red,Red,Red,Red,44,48,72,43,GOAL,72,,,,,,,,,,False,False,1,,False,0,,False,0,
2026-01-17,LAK@ANA,9:00 PM,2026-01-18T03:00:00Z,,,,,,,,Ryan Poehling,ANA,C,,30003650.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,3,0.0,,LAK,Anton Forsberg,0.9006928406466512,2.649278636340299,39.2,Unconfirmed,dailyfaceoff_name_and_stats,58.8,69.9,A1+A2,13.68,20.4,55.0,1.02,NONE,False,False,50.0,50.0,50.1,50.1,13,2.6,False,,,,,50.0,1.7621808871149935,1.0844190074553808,,,0.0,50.0,50.0,50.0,50.1,66.3,50.1,4.35,1.29,,,,,,,,3.06,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,47,0,0,SOG,47,,,,,,,,,,False,False,0,,False,2,,False,0,
2026-01-17,FLA@WSH,6:00 PM,2026-01-18T00:00:00Z,,,,,,,,Cole Schwindt,FLA,R,,30004574.0,R,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,WSH,Logan Thompson,0.9150537634408602,2.3597743113176235,11.3,Confirmed,dailyfaceoff_name_and_stats,24.8,7.2,A1+A2,517.0,84.5,30.6,0.94,NONE,False,False,50.0,50.0,50.1,50.1,11,2.2,False,,,,,50.0,0.023506366307541625,0.0,,,0.0,50.0,50.0,50.0,50.1,33.8,50.1,1.02,1.02,,,,,,,,0.0,,,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,36,0,0,SOG,36,,,,,,,,,,False,False,0,,False,0,,False,0,
2026-01-17,MIN@BUF,11:30 AM,2026-01-17T17:30:00Z,,,,,,,,Tyson Kozak,BUF,C,,30005147.0,L,C,,SDIO,Scrambled,Scrambled,Scrambled,GOAL,0,,Healthy,Unknown,,,6,0.0,,MIN,Filip Gustavsson,0.9110275689223057,2.4985581481734913,20.7,Confirmed,dailyfaceoff_name_and_stats,38.5,25.9,A1+A2,11.74,10.4,28.5,0.94,NONE,False,False,50.0,50.0,50.1,50.1,23,4.6,True,,,,,50.0,0.8891084218325512,0.4445542109162756,,,0.0,50.0,50.0,50.0,50.1,47.1,50.1,1.59,0.87,,,,,,,,0.72,,,Red,Red,Red,Red,30,36,47,27,GOAL,47,,,,,,,,,,False,False,0,,False,0,,False,0,
