Date,Game,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-05,DET@OTT,Nikolas Matinpalo,OTT,D,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,19.9,37.0,903.36,44.5,30.8,0.977,,,,,50.0,,,,,,0.4706497581383187,,,2.521235430688774,2.4483478342440375,50.0,73.6,37.1,73.6,1.68,0.29,,,,,COOL,COOL,COOL,Red,Red,Red,43,37,35,POINTS,43,,,,,False
2026-01-05,UTA@NYR,Carson Soucy,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,36.1,31.4,1050.38,67.2,40.7,0.989,,,,,50.0,,,,,,0.5991678224687933,,,2.3006725398557215,1.9052581869107135,50.0,30.4,39.4,30.4,1.27,0.51,,,,,COOL,COOL,COOL,Red,Red,Red,38,43,41,SOG,43,,,,,False
2026-01-05,ANA@WSH,Ian Moore,ANA,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,35.8,37.0,895.7,44.1,37.9,0.985,,,,,50.0,,,,,,0.9498680738786279,,,2.53865686440473,2.321588353365094,50.0,74.6,48.9,74.6,2.18,0.72,,,,,COOL,COOL,COOL,Red,Red,Red,43,40,39,POINTS,43,,,,,False
2026-01-05,DET@OTT,Albert Johansson,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,26.8,43.0,940.12,51.0,37.3,0.985,,,,,50.0,,,,,,0.5009183503088996,,,2.03697721571188,1.5773737929138458,50.0,13.9,37.8,13.9,1.43,0.28,,,,,COOL,COOL,COOL,Red,Red,Red,42,38,36,POINTS,42,,,,,False
2026-01-05,ANA@WSH,Declan Chisholm,WSH,D,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,10.9,31.4,876.27,41.7,24.2,0.969,,,,,50.0,,,,,,0.8703360464179225,,,2.566977363515313,2.1870838881491346,50.0,72.0,45.4,72.0,2.14,0.21,,,,,COOL,COOL,COOL,Red,Red,Red,42,35,31,POINTS,42,,,,,False
2026-01-05,SEA@CGY,Tye Kartye,SEA,L,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,37.6,37.0,643.18,18.2,33.5,0.98,,,,,50.0,,,,,,1.1406844106463878,,,2.418980739040159,2.3092894883438277,50.0,57.2,54.6,57.2,1.77,0.62,,,,,COOL,COOL,COOL,Red,Red,Red,42,41,41,POINTS,42,,,,,False
2026-01-05,SEA@CGY,John Beecher,CGY,C,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,37.4,26.3,589.16,12.6,28.5,0.974,,,,,50.0,,,,,,0.5797101449275363,,,2.4967343515718317,2.5311952019111033,50.0,72.6,38.4,72.6,1.61,0.83,,,,,COOL,COOL,COOL,Red,Red,Red,34,42,42,SOG,42,,,,,False
2026-01-05,UTA@NYR,Adam Edstrom,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,42.2,26.3,574.0,10.5,30.3,0.976,,,,,50.0,,,,,,1.056260544267586,,,2.3006725398557215,1.9052581869107135,50.0,30.4,52.5,30.4,1.88,1.07,,,,,COOL,COOL,COOL,Red,Red,Red,33,41,41,SOG,41,,,,,False
2026-01-05,ANA@WSH,Pierre-Luc Dubois,WSH,L,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,19.1,7.3,932.0,49.4,21.0,0.965,,,,,50.0,,,,,,0.0,,,2.566977363515313,2.1870838881491346,50.0,72.0,28.0,72.0,1.19,1.19,,,,,COOL,COOL,COOL,Red,Red,Red,27,40,37,SOG,40,,,,,False
2026-01-05,SEA@CGY,Brayden Pachal,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,18.4,31.4,803.9,32.8,25.8,0.971,,,,,50.0,,,,,,0.6797155264648499,,,2.4967343515718317,2.5311952019111033,50.0,72.6,40.6,72.6,1.71,0.32,,,,,COOL,COOL,COOL,Red,Red,Red,39,34,31,POINTS,39,,,,,False
2026-01-05,UTA@NYR,Liam O'Brien,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,42.4,19.1,543.39,7.7,27.3,0.973,,,,,50.0,,,,,,0.878334417696812,,,2.3089910965539513,2.1589703372237854,50.0,41.9,45.6,41.9,1.55,1.13,,,,,COOL,COOL,COOL,Red,Red,Red,27,38,39,GOAL,39,,,,,False
2026-01-05,UTA@NYR,Will Borgen,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,25.0,26.3,1111.11,75.3,35.5,0.983,,,,,50.0,,,,,,0.4160887656033287,,,2.3006725398557215,1.9052581869107135,50.0,30.4,36.5,30.4,0.86,0.31,,,,,COOL,COOL,COOL,Red,Red,Red,35,38,34,SOG,38,,,,,False
2026-01-05,SEA@CGY,Rory Kerins,CGY,C,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,22.2,7.3,951.0,53.0,23.2,0.968,,,,,50.0,,,,,,0.0,,,2.4967343515718317,2.5311952019111033,50.0,72.6,28.0,72.6,4.65,4.65,,,,,COOL,COOL,COOL,Red,Red,Red,25,38,35,SOG,38,,,,,False
2026-01-05,DET@OTT,Michael Brandsegg-Nygrd,DET,R,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,28.6,19.1,747.0,28.3,25.2,0.97,,,,,50.0,,,,,,0.01020408163265306,,,2.03697721571188,1.5773737929138458,50.0,13.9,31.5,13.9,2.58,1.5,,,,,COOL,COOL,COOL,Red,Red,Red,26,37,35,SOG,37,,,,,False
2026-01-05,UTA@NYR,Gabe Perreault,NYR,R,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,27.2,37.0,834.0,36.4,32.5,0.979,,,,,50.0,,,,,,0.023121387283236993,,,2.3006725398557215,1.9052581869107135,50.0,30.4,33.3,30.4,5.16,1.24,,,,,COOL,COOL,COOL,Red,Red,Red,37,36,34,POINTS,37,,,,,False
2026-01-05,MIN@LAK,Vinnie Hinostroza,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,42.2,37.0,662.4,19.8,35.9,0.983,,,,,50.0,,,,,,0.7715801318116059,,,2.2119651749720517,1.7683525864697314,50.0,21.9,43.2,21.9,2.17,0.86,,,,,COOL,COOL,COOL,Red,Red,Red,35,37,37,SOG,37,,,,,False
2026-01-05,UTA@NYR,Brett Berard,NYR,L,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,31.9,7.3,641.5,17.4,20.4,0.964,,,,,50.0,,,,,,0.0,,,2.3006725398557215,1.9052581869107135,50.0,30.4,28.0,30.4,1.37,1.37,,,,,COOL,COOL,COOL,Red,Red,Red,19,36,36,SOG,36,,,,,False
2026-01-05,UTA@NYR,Scott Morrow,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,15.8,31.4,933.94,49.8,28.1,0.974,,,,,50.0,,,,,,0.2744111593871484,,,2.3006725398557215,1.9052581869107135,50.0,30.4,35.9,30.4,2.14,0.32,,,,,COOL,COOL,COOL,Red,Red,Red,36,31,28,POINTS,36,,,,,False
2026-01-05,ANA@WSH,Jansen Harkins,ANA,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,33.8,7.3,550.26,8.1,19.4,0.963,,,,,50.0,,,,,,1.0648787221455334,,,2.53865686440473,2.321588353365094,50.0,74.6,52.7,74.6,0.95,0.95,,,,,COOL,COOL,COOL,Red,Red,Red,25,36,36,SOG,36,,,,,False
2026-01-05,DET@OTT,John Leonard,DET,L,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,25.8,26.3,735.86,26.3,26.1,0.971,,,,,50.0,,,,,,0.025817555938037865,,,2.03697721571188,1.5773737929138458,50.0,13.9,33.7,13.9,4.41,1.64,,,,,COOL,COOL,COOL,Red,Red,Red,30,35,34,SOG,35,,,,,False
2026-01-05,UTA@NYR,Matt Rempe,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,31.6,7.3,520.22,5.3,17.9,0.961,,,,,50.0,,,,,,0.006779661016949152,,,2.3006725398557215,1.9052581869107135,50.0,30.4,31.1,30.4,0.9,0.9,,,,,COOL,COOL,COOL,Red,Red,Red,19,35,35,SOG,35,,,,,False
2026-01-05,UTA@NYR,Urho Vaakanainen,NYR,D,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,17.3,31.4,820.42,34.4,25.7,0.971,,,,,50.0,,,,,,0.7112281857095818,,,2.3006725398557215,1.9052581869107135,50.0,30.4,41.4,30.4,1.86,0.33,,,,,COOL,COOL,COOL,Red,Red,Red,35,31,28,POINTS,35,,,,,False
2026-01-05,SEA@CGY,Joshua Mahura,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,18.0,26.3,924.25,47.0,26.7,0.972,,,,,50.0,,,,,,0.4436229205175601,,,2.418980739040159,2.3092894883438277,50.0,57.2,36.9,57.2,1.3,0.33,,,,,COOL,COOL,COOL,Red,Red,Red,35,34,31,POINTS,35,,,,,False
2026-01-05,DET@OTT,Jacob Bernard-Docker,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,21.1,19.1,848.7,38.5,23.9,0.969,,,,,50.0,,,,,,0.1781208252931572,,,2.03697721571188,1.5773737929138458,50.0,13.9,35.1,13.9,0.68,0.32,,,,,COOL,COOL,COOL,Red,Red,Red,28,34,32,SOG,34,,,,,False
2026-01-05,DET@OTT,Olle Lycksell,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,18.0,19.1,592.57,13.0,17.4,0.961,,,,,50.0,,,,,,0.02896451846488052,,,2.521235430688774,2.4483478342440375,50.0,73.6,33.9,73.6,2.31,0.93,,,,,COOL,COOL,COOL,Red,Red,Red,30,34,32,SOG,34,,,,,False
2026-01-05,SEA@CGY,Jacob Melanson,SEA,R,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,25.3,31.4,530.2,6.5,23.7,0.968,,,,,50.0,,,,,,0.03397508493771234,,,2.418980739040159,2.3092894883438277,50.0,57.2,34.3,57.2,4.03,1.12,,,,,COOL,COOL,COOL,Red,Red,Red,34,34,33,POINTS,34,,,,,False
2026-01-05,SEA@CGY,Jake Bean,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,15.4,19.1,957.25,53.8,24.4,0.969,,,,,50.0,,,,,,0.4951856946354883,,,2.4967343515718317,2.5311952019111033,50.0,72.6,37.6,72.6,0.9,0.3,,,,,COOL,COOL,COOL,Red,Red,Red,33,34,31,SOG,34,,,,,False
2026-01-05,SEA@CGY,Zayne Parekh,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,16.9,19.1,885.82,42.9,22.9,0.967,,,,,50.0,,,,,,0.0,,,2.4967343515718317,2.5311952019111033,50.0,72.6,28.0,72.6,1.42,0.54,,,,,COOL,COOL,COOL,Red,Red,Red,31,34,31,SOG,34,,,,,False
2026-01-05,SEA@CGY,Justin Kirkland,CGY,C,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,21.7,19.1,570.1,9.7,18.4,0.962,,,,,50.0,,,,,,0.013181019332161687,,,2.4967343515718317,2.5311952019111033,50.0,72.6,31.9,72.6,1.84,0.88,,,,,COOL,COOL,COOL,Red,Red,Red,29,34,32,SOG,34,,,,,False
2026-01-05,SEA@CGY,Sam Morton,CGY,C,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,22.6,7.3,560.0,8.9,14.5,0.957,,,,,50.0,,,,,,0.0,,,2.4967343515718317,2.5311952019111033,50.0,72.6,28.0,72.6,3.16,3.16,,,,,COOL,COOL,COOL,Red,Red,Red,22,34,33,SOG,34,,,,,False
2026-01-05,ANA@WSH,Ivan Miroshnichenko,WSH,L,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,11.2,7.3,578.5,10.9,9.8,0.952,,,,,50.0,,,,,,0.0,,,2.566977363515313,2.1870838881491346,50.0,72.0,28.0,72.0,1.57,1.57,,,,,COOL,COOL,COOL,Red,Red,Red,24,33,30,SOG,33,,,,,False
2026-01-05,UTA@NYR,Brandon Tanev,UTA,L,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,31.0,19.1,588.66,12.1,23.1,0.968,,,,,50.0,,,,,,0.21931160523911056,,,2.3089910965539513,2.1589703372237854,50.0,41.9,35.3,41.9,0.87,0.54,,,,,COOL,COOL,COOL,Red,Red,Red,25,33,32,SOG,33,,,,,False
2026-01-05,MIN@LAK,Zach Bogosian,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,18.8,31.4,892.48,43.3,28.1,0.974,,,,,50.0,,,,,,0.7556675062972292,,,2.2119651749720517,1.7683525864697314,50.0,21.9,42.6,21.9,1.57,0.3,,,,,COOL,COOL,COOL,Red,Red,Red,33,27,24,POINTS,33,,,,,False
2026-01-05,DET@OTT,Travis Hamonic,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,17.6,19.1,872.0,39.7,22.6,0.967,,,,,50.0,,,,,,0.2508710801393728,,,2.03697721571188,1.5773737929138458,50.0,13.9,35.5,13.9,0.84,0.34,,,,,COOL,COOL,COOL,Red,Red,Red,28,32,29,SOG,32,,,,,False
2026-01-05,ANA@WSH,Dylan McIlrath,WSH,D,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,7.6,7.3,672.8,20.6,10.1,0.952,,,,,50.0,,,,,,0.0,,,2.566977363515313,2.1870838881491346,50.0,72.0,28.0,72.0,0.36,0.36,,,,,COOL,COOL,COOL,Red,Red,Red,25,32,28,SOG,32,,,,,False
2026-01-05,DET@OTT,Hayden Hodgson,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,15.6,7.3,381.67,2.0,10.0,0.952,,,,,50.0,,,,,,0.0,,,2.521235430688774,2.4483478342440375,50.0,73.6,28.0,73.6,0.54,0.54,,,,,COOL,COOL,COOL,Red,Red,Red,22,32,30,SOG,32,,,,,False
2026-01-05,DET@OTT,Arthur Kaliyev,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,12.6,19.1,636.5,16.8,15.7,0.959,,,,,50.0,,,,,,0.0,,,2.521235430688774,2.4483478342440375,50.0,73.6,28.0,73.6,6.67,1.87,,,,,COOL,COOL,COOL,Red,Red,Red,30,32,29,SOG,32,,,,,False
2026-01-05,SEA@CGY,Cale Fleury,SEA,D,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,13.0,19.1,1005.22,59.1,24.3,0.969,,,,,50.0,,,,,,0.014423076923076924,,,2.418980739040159,2.3092894883438277,50.0,57.2,32.3,57.2,1.51,0.43,,,,,COOL,COOL,COOL,Red,Red,Red,32,32,28,POINTS,32,,,,,False
2026-01-05,SEA@CGY,Matvei Gridin,CGY,R,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,13.4,7.3,883.0,42.5,17.1,0.961,,,,,50.0,,,,,,0.01913265306122449,,,2.4967343515718317,2.5311952019111033,50.0,72.6,33.1,72.6,0.99,0.99,,,,,COOL,COOL,COOL,Red,Red,Red,26,32,29,SOG,32,,,,,False
2026-01-05,UTA@NYR,Nick DeSimone,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,23.6,19.1,903.53,44.9,26.3,0.972,,,,,50.0,,,,,,0.7211538461538461,,,2.3089910965539513,2.1589703372237854,50.0,41.9,41.8,41.9,1.17,0.59,,,,,COOL,COOL,COOL,Red,Red,Red,29,32,29,SOG,32,,,,,False
2026-01-05,MIN@LAK,Ben Jones,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,34.3,7.3,520.7,5.7,19.1,0.963,,,,,50.0,,,,,,0.0,,,2.2119651749720517,1.7683525864697314,50.0,21.9,28.0,21.9,0.91,0.91,,,,,COOL,COOL,COOL,Red,Red,Red,15,32,31,SOG,32,,,,,False
2026-01-05,ANA@WSH,Bogdan Trineyev,WSH,R,ANA,Lukas Dostal,0.8865248226950354,3.224325746464997,74.8,6.4,7.3,631.5,15.8,8.6,0.95,,,,,50.0,,,,,,0.0,,,2.566977363515313,2.1870838881491346,50.0,72.0,28.0,72.0,0.66,0.66,,,,,COOL,COOL,COOL,Red,Red,Red,24,31,27,SOG,31,,,,,False
2026-01-05,DET@OTT,Xavier Bourgault,OTT,R,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,13.0,7.3,403.0,2.4,8.9,0.951,,,,,50.0,,,,,,0.0,,,2.521235430688774,2.4483478342440375,50.0,73.6,28.0,73.6,3.8,3.8,,,,,COOL,COOL,COOL,Red,Red,Red,22,31,28,SOG,31,,,,,False
2026-01-05,UTA@NYR,Juuso Parssinen,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,21.7,19.1,535.79,6.9,17.8,0.961,,,,,50.0,,,,,,0.02418054809242343,,,2.3006725398557215,1.9052581869107135,50.0,30.4,33.5,30.4,1.31,0.62,,,,,COOL,COOL,COOL,Red,Red,Red,25,31,29,SOG,31,,,,,False
2026-01-05,UTA@NYR,Dmitri Simashev,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,22.1,19.1,928.38,48.2,26.3,0.972,,,,,50.0,,,,,,0.16787129867101888,,,2.3089910965539513,2.1589703372237854,50.0,41.9,34.9,41.9,0.78,0.38,,,,,COOL,COOL,COOL,Red,Red,Red,28,31,29,SOG,31,,,,,False
2026-01-05,SEA@CGY,Hunter Brzustewicz,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,9.7,7.3,791.9,31.2,13.1,0.956,,,,,50.0,,,,,,0.0,,,2.4967343515718317,2.5311952019111033,50.0,72.6,28.0,72.6,0.27,0.27,,,,,COOL,COOL,COOL,Red,Red,Red,24,30,26,SOG,30,,,,,False
2026-01-05,SEA@CGY,Dryden Hunt,CGY,L,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,13.0,7.3,636.5,16.8,11.8,0.954,,,,,50.0,,,,,,0.0,,,2.4967343515718317,2.5311952019111033,50.0,72.6,28.0,72.6,1.91,1.91,,,,,COOL,COOL,COOL,Red,Red,Red,22,30,27,SOG,30,,,,,False
2026-01-05,MIN@LAK,Tyler Pitlick,MIN,C,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,30.6,7.3,468.87,3.2,17.0,0.96,,,,,50.0,,,,,,0.33729972828633,,,2.2119651749720517,1.7683525864697314,50.0,21.9,36.1,21.9,0.66,0.66,,,,,COOL,COOL,COOL,Red,Red,Red,16,30,29,SOG,30,,,,,False
2026-01-05,DET@OTT,Kurtis MacDermid,OTT,L,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,3.4,19.1,241.06,0.4,8.3,0.95,,,,,50.0,,,,,,0.015710919088766692,,,2.521235430688774,2.4483478342440375,50.0,73.6,32.7,73.6,0.62,0.03,,,,,COOL,COOL,COOL,Red,Red,Red,29,26,23,POINTS,29,,,,,False
2026-01-05,UTA@NYR,Brennan Othmann,NYR,L,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,19.4,7.3,490.17,4.9,12.3,0.955,,,,,50.0,,,,,,0.0,,,2.3006725398557215,1.9052581869107135,50.0,30.4,28.0,30.4,1.23,1.23,,,,,COOL,COOL,COOL,Red,Red,Red,18,29,28,SOG,29,,,,,False
2026-01-05,SEA@CGY,Daniil Miromanov,CGY,D,SEA,Joey Daccord,0.9019033674963397,2.7729237560930744,41.0,1.8,7.3,1069.0,70.4,17.5,0.961,,,,,50.0,,,,,,0.0,,,2.4967343515718317,2.5311952019111033,50.0,72.6,28.0,72.6,0.1,0.1,,,,,COOL,COOL,COOL,Red,Red,Red,27,29,23,SOG,29,,,,,False
2026-01-05,DET@OTT,Erik Gustafsson,DET,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,2.8,7.3,1043.0,65.2,16.9,0.96,,,,,50.0,,,,,,0.0,,,2.03697721571188,1.5773737929138458,50.0,13.9,28.0,13.9,0.29,0.29,,,,,COOL,COOL,COOL,Red,Red,Red,23,27,22,SOG,27,,,,,False
2026-01-05,DET@OTT,Dennis Gilbert,OTT,D,DET,John Gibson,0.8950617283950617,2.93398533007335,54.9,0.7,7.3,830.0,35.6,10.0,0.952,,,,,50.0,,,,,,0.0,,,2.521235430688774,2.4483478342440375,50.0,73.6,28.0,73.6,0.0,0.0,,,,,COOL,COOL,COOL,Red,Red,Red,25,27,23,SOG,27,,,,,False
2026-01-05,UTA@NYR,Jaroslav Chmelar,NYR,R,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,14.9,7.3,471.33,3.6,10.0,0.952,,,,,50.0,,,,,,0.0,,,2.3006725398557215,1.9052581869107135,50.0,30.4,28.0,30.4,0.75,0.75,,,,,COOL,COOL,COOL,Red,Red,Red,18,27,25,SOG,27,,,,,False
2026-01-05,SEA@CGY,Oscar Fisker Molgaard,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,4.2,19.1,360.0,1.2,8.8,0.951,,,,,50.0,,,,,,0.08333333333333333,,,2.418980739040159,2.3092894883438277,50.0,57.2,34.5,57.2,5.09,0.33,,,,,COOL,COOL,COOL,Red,Red,Red,27,23,20,POINTS,27,,,,,False
2026-01-05,UTA@NYR,Maveric Lamoureux,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,6.4,19.1,879.2,42.1,18.0,0.962,,,,,50.0,,,,,,0.01366120218579235,,,2.3089910965539513,2.1589703372237854,50.0,41.9,32.1,41.9,2.19,0.27,,,,,COOL,COOL,COOL,Red,Red,Red,27,23,19,POINTS,27,,,,,False
2026-01-05,MIN@LAK,Daemon Hunt,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,7.6,26.3,746.33,27.9,18.2,0.962,,,,,50.0,,,,,,0.007265681763138775,,,2.2119651749720517,1.7683525864697314,50.0,21.9,31.3,21.9,1.76,0.15,,,,,COOL,COOL,COOL,Red,Red,Red,27,20,17,POINTS,27,,,,,False
2026-01-05,SEA@CGY,John Hayden,SEA,C,CGY,Dustin Wolf,0.900355871886121,2.8630941109638326,45.7,7.2,7.3,604.67,13.8,8.6,0.95,,,,,50.0,,,,,,0.0,,,2.418980739040159,2.3092894883438277,50.0,57.2,28.0,57.2,0.57,0.57,,,,,COOL,COOL,COOL,Red,Red,Red,21,26,23,SOG,26,,,,,False
2026-01-05,UTA@NYR,Olli Mtt,UTA,D,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,11.9,19.1,714.63,23.9,16.8,0.96,,,,,50.0,,,,,,0.26825633383010433,,,2.3089910965539513,2.1589703372237854,50.0,41.9,35.7,41.9,0.69,0.18,,,,,COOL,COOL,COOL,Red,Red,Red,26,24,21,POINTS,26,,,,,False
2026-01-05,UTA@NYR,Alexander Kerfoot,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,15.5,7.3,654.33,19.4,13.4,0.956,,,,,50.0,,,,,,0.018214936247723135,,,2.3089910965539513,2.1589703372237854,50.0,41.9,32.9,41.9,0.8,0.8,,,,,COOL,COOL,COOL,Red,Red,Red,19,26,23,SOG,26,,,,,False
2026-01-05,ANA@WSH,Sam Colangelo,ANA,R,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,12.3,7.3,612.14,14.2,10.9,0.953,,,,,50.0,,,,,,0.014756517461878997,,,2.53865686440473,2.321588353365094,50.0,74.6,32.5,74.6,0.52,0.52,,,,,COOL,COOL,COOL,Red,Red,Red,22,26,24,SOG,26,,,,,False
2026-01-05,MIN@LAK,Nicolas Aube-Kubel,MIN,R,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,17.3,19.1,728.0,25.5,19.6,0.964,,,,,50.0,,,,,,0.0,,,2.2119651749720517,1.7683525864697314,50.0,21.9,28.0,21.9,3.95,1.54,,,,,COOL,COOL,COOL,Red,Red,Red,23,25,22,SOG,25,,,,,False
2026-01-05,MIN@LAK,Matt Kiersted,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,3.1,19.1,925.67,47.8,17.6,0.961,,,,,50.0,,,,,,0.0,,,2.2119651749720517,1.7683525864697314,50.0,21.9,28.0,21.9,3.33,0.13,,,,,COOL,COOL,COOL,Red,Red,Red,25,20,15,POINTS,25,,,,,False
2026-01-05,MIN@LAK,David Jiricek,MIN,D,LAK,Darcy Kuemper,0.9107981220657277,2.3303087772692685,16.3,11.7,7.3,727.56,25.1,12.9,0.955,,,,,50.0,,,,,,0.0,,,2.2119651749720517,1.7683525864697314,50.0,21.9,28.0,21.9,0.19,0.19,,,,,COOL,COOL,COOL,Red,Red,Red,17,22,19,SOG,22,,,,,False
2026-01-05,UTA@NYR,Justin Dowling,NYR,C,UTA,Karel Vejmelka,0.8937823834196891,2.7237246380823206,50.8,1.8,7.3,425.0,2.8,3.9,0.945,,,,,50.0,,,,,,0.0,,,2.3006725398557215,1.9052581869107135,50.0,30.4,28.0,30.4,0.09,0.09,,,,,COOL,COOL,COOL,Red,Red,Red,18,20,17,SOG,20,,,,,False
2026-01-05,UTA@NYR,Kevin Rooney,UTA,C,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,5.9,7.3,584.0,11.7,7.6,0.949,,,,,50.0,,,,,,0.10273972602739725,,,2.3089910965539513,2.1589703372237854,50.0,41.9,34.7,41.9,1.23,1.23,,,,,COOL,COOL,COOL,Red,Red,Red,19,20,17,SOG,20,,,,,False
2026-01-05,MIN@LAK,Samuel Helenius,LAK,C,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,5.9,7.3,353.23,0.8,5.4,0.946,,,,,50.0,,,,,,0.01309757694826457,,,2.4001480373485893,1.915233197375421,50.0,42.8,31.7,42.8,0.09,0.09,,,,,COOL,COOL,COOL,Red,Red,Red,18,19,16,SOG,19,,,,,False
2026-01-05,MIN@LAK,Jacob Moverare,LAK,D,MIN,Filip Gustavsson,0.9122085048010974,2.4518202424152133,17.8,3.8,7.3,583.12,11.3,6.5,0.948,,,,,50.0,,,,,,0.0,,,2.4001480373485893,1.915233197375421,50.0,42.8,28.0,42.8,0.07,0.07,,,,,COOL,COOL,COOL,Red,Red,Red,18,19,16,SOG,19,,,,,False
2026-01-05,UTA@NYR,Andrew Agozzino,UTA,L,NYR,Igor Shesterkin,0.9123931623931624,2.46864024084295,18.0,1.8,7.3,368.0,1.6,3.7,0.944,,,,,50.0,,,,,,0.0,,,2.3089910965539513,2.1589703372237854,50.0,41.9,28.0,41.9,0.05,0.05,,,,,COOL,COOL,COOL,Red,Red,Red,17,17,14,POINTS,17,,,,,False
