Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,TOI_per_game,TOI_Pct,StarScore,TalentMult,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,i5v5_points60,i5v5_shotAssists60,i5v5_iCF60,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Matrix_Points,Matrix_SOG,Matrix_Goal,Conf_Points,Conf_SOG,Conf_Goal,Best_Market,Best_Conf,Line,Odds,Result,Play_Tag,Plays_Points
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Jake Neighbours,STL,L,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,70.4,53.2,930.03,49.2,60.1,1.012,50.0,50.0,50.2,50.2,1.0,1.25,1.4,1.14,21.7,3.0,2.0,13.0,0.0,0.0,1.937727724412057,,,2.7322570090101594,2.5570018275699704,50.0,83.0,68.5,83.0,4.48,2.19,11.4,1.48,0.19,-1.6,WARM,COOL,COOL,Red,Red,Red,49,61,53,SOG,61,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Jimmy Snuggerud,STL,R,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,70.4,53.2,922.19,47.6,59.8,1.012,50.0,50.0,50.2,50.2,1.0,0.875,1.4,1.14,21.7,2.0,1.0,10.0,1.0,1.0,1.3289036544850499,,,2.7322570090101594,2.5570018275699704,50.0,83.0,57.3,83.0,4.48,2.19,11.4,2.48,1.19,1.4,HOT,WARM,WARM,Red,Red,Red,50,61,57,SOG,61,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Cam Fowler,STL,D,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,42.1,78.9,1296.07,92.9,65.2,1.018,50.0,50.0,50.2,50.2,1.0,0.75,0.6,0.86,5.6,3.0,0.0,9.0,0.0,2.0,0.46673437196136475,,,2.7322570090101594,2.5570018275699704,50.0,83.0,36.8,83.0,3.96,0.64,8.6,0.96,0.64,-0.4,COOL,COOL,COOL,Yellow,Red,Red,61,46,39,POINTS,61,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Michael Amadio,OTT,R,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,67.9,62.2,935.54,50.8,62.5,1.015,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.5608740894901145,,,2.280069560798202,1.8581309108811828,50.0,31.0,62.2,31.0,3.78,1.55,,,,,COOL,COOL,COOL,Red,Red,Red,52,60,59,SOG,60,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Mathieu Joseph,STL,R,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,55.6,58.0,768.74,30.3,51.4,1.002,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.1769513690232938,,,2.7322570090101594,2.5570018275699704,50.0,83.0,53.5,83.0,3.49,1.2,,,,,COOL,COOL,COOL,Red,Red,Red,52,60,53,SOG,60,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Nick Bjugstad,STL,C,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,57.0,18.9,686.76,18.1,35.9,0.983,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.1536982438148955,,,2.7322570090101594,2.5570018275699704,50.0,83.0,52.6,83.0,2.1,1.71,,,,,COOL,COOL,COOL,Red,Red,Red,30,60,53,SOG,60,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Alexander Wennberg,SJS,C,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,Confirmed,dailyfaceoff_name_and_stats,84.7,92.0,1235.02,88.6,88.0,1.046,50.0,50.0,50.2,50.2,1.0,1.25,0.8,0.9299999999999999,9.1,11.0,1.0,13.0,1.0,5.0,1.397128125519765,,,2.20699474359505,1.758205372294193,50.0,22.6,58.9,22.6,7.71,2.48,9.3,-3.29,1.48,-3.7,COOL,WARM,COOL,Green,Red,Red,60,54,60,POINTS,60,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Justin Hryckowian,DAL,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,67.1,53.2,723.83,22.4,53.3,1.004,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.6030874276384148,,,2.5679696042415614,2.378798486505196,50.0,64.3,63.0,64.3,3.11,1.43,,,,,COOL,COOL,COOL,Red,Red,Red,47,60,56,SOG,60,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Jason Dickinson,CHI,C,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,45.1,36.3,934.28,50.4,43.1,0.992,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9540214654829734,,,2.408661854525264,2.498611882287618,50.0,57.3,47.2,57.3,2.38,1.02,,,,,COOL,COOL,COOL,Red,Red,Red,42,59,52,SOG,59,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Jack McBain,UTA,C,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,78.2,47.7,831.44,35.8,59.0,1.011,50.0,50.0,50.2,50.2,1.5,1.25,1.2,1.395,32.3,1.0,1.0,14.0,0.0,0.0,1.198960900552854,,,2.0311549575810677,1.5467956224672907,50.0,14.3,54.3,14.3,3.39,1.98,13.95,2.39,0.98,-0.05,HOT,COOL,COOL,Red,Red,Red,42,59,57,SOG,59,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Jamie Benn,DAL,L,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,65.3,53.2,765.48,29.5,53.9,1.005,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,2.9371156018576627,,,2.5679696042415614,2.378798486505196,50.0,64.3,74.6,64.3,5.51,2.45,,,,,COOL,COOL,COOL,Red,Red,Red,48,59,55,SOG,59,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Tyler Seguin,DAL,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,59.5,66.1,999.7,63.0,62.5,1.015,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.7861169996842723,,,2.5679696042415614,2.378798486505196,50.0,64.3,65.7,64.3,5.48,1.72,,,,,COOL,COOL,COOL,Red,Red,Red,57,59,53,SOG,59,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Wyatt Kaiser,CHI,D,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,39.4,42.0,1152.26,81.5,48.8,0.999,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.765921233038627,,,2.408661854525264,2.498611882287618,50.0,57.3,42.5,57.3,1.74,0.55,,,,,COOL,COOL,COOL,Red,Red,Red,47,58,51,SOG,58,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Cody Ceci,LAK,D,SJS,Yaroslav Askarov,0.8938053097345132,3.4631241410902427,71.5,Confirmed,dailyfaceoff_name_and_stats,35.4,47.7,1040.88,67.3,46.1,0.995,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.5840521320606765,,,2.6483294152338983,2.56546775554336,50.0,82.1,38.6,82.1,1.95,0.5,,,,,COOL,COOL,COOL,Red,Red,Red,50,58,48,SOG,58,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Thomas Chabot,OTT,D,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,42.7,69.9,1333.92,93.7,62.4,1.015,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.794351279788173,,,2.280069560798202,1.8581309108811828,50.0,31.0,43.3,31.0,5.38,1.08,,,,,COOL,COOL,COOL,Red,Red,Red,58,51,46,POINTS,58,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Joe Veleno,MTL,C,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,54.4,18.9,732.92,23.6,35.9,0.983,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.46272493573264784,,,2.448442429022082,2.425078864353312,50.0,63.3,36.6,63.3,1.33,1.06,,,,,COOL,COOL,COOL,Red,Red,Red,28,58,53,SOG,58,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Jonatan Berggren,STL,R,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,51.6,47.7,762.74,28.0,45.5,0.995,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,2.030584106292304,,,2.7322570090101594,2.5570018275699704,50.0,83.0,69.3,83.0,4.2,1.6,,,,,COOL,COOL,COOL,Red,Red,Red,48,58,50,SOG,58,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Sam Steel,DAL,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,73.5,58.0,972.84,57.5,64.9,1.018,50.0,50.0,50.2,50.2,1.0,1.125,1.4,1.14,21.7,4.0,2.0,11.0,0.0,2.0,1.1723260013617929,,,2.5679696042415614,2.378798486505196,50.0,64.3,53.0,64.3,3.67,1.77,11.4,-0.33,-0.23,0.4,COOL,COOL,COOL,Red,Red,Red,43,58,52,SOG,58,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Alex Vlasic,CHI,D,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,34.5,53.2,1267.24,91.7,52.5,1.003,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.7551567416385037,,,2.408661854525264,2.498611882287618,50.0,57.3,42.1,57.3,2.18,0.47,,,,,COOL,COOL,COOL,Red,Red,Red,54,57,48,SOG,57,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Ian Cole,UTA,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,34.8,69.9,1105.88,76.0,55.3,1.006,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.8301519383022881,,,2.0311549575810677,1.5467956224672907,50.0,14.3,44.3,14.3,3.03,0.45,,,,,COOL,COOL,COOL,Red,Red,Red,57,45,42,POINTS,57,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Sean Durzi,UTA,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,40.9,66.1,1215.05,87.4,59.0,1.011,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.4094923217470745,,,2.0311549575810677,1.5467956224672907,50.0,14.3,59.4,14.3,5.7,1.11,,,,,COOL,COOL,COOL,Red,Red,Red,57,49,46,POINTS,57,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Alexandre Carrier,MTL,D,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,28.3,62.2,1177.4,83.1,51.1,1.001,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9064585169331487,,,2.448442429022082,2.425078864353312,50.0,63.3,45.7,63.3,2.49,0.35,,,,,COOL,COOL,COOL,Red,Red,Red,57,49,40,POINTS,57,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Oskar Sundqvist,STL,C,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,48.5,66.1,799.21,32.3,51.4,1.002,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.9326500732064422,,,2.7322570090101594,2.5570018275699704,50.0,83.0,68.1,83.0,4.04,1.01,,,,,COOL,COOL,COOL,Red,Red,Red,57,56,48,POINTS,57,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Rasmus Sandin,WSH,D,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,34.2,69.9,1139.59,79.5,55.8,1.007,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.3107407926060777,,,2.3884405961987225,2.2628522938879416,50.0,42.7,57.1,42.7,3.51,0.52,,,,,COOL,COOL,COOL,Red,Red,Red,57,44,37,POINTS,57,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Thomas Harley,DAL,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,53.1,75.8,1357.1,94.5,69.3,1.023,50.0,50.0,50.2,50.2,1.5,1.75,2.0,1.675,44.9,5.0,1.0,17.0,0.0,1.0,1.205020920502092,,,2.5679696042415614,2.378798486505196,50.0,64.3,54.9,64.3,5.55,1.26,16.75,0.55,0.26,-0.25,COOL,COOL,COOL,Yellow,Red,Red,57,57,42,POINTS,57,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Sam Rinzel,CHI,D,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,38.6,53.2,991.89,60.6,48.1,0.998,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.091807114076513,,,2.408661854525264,2.498611882287618,50.0,57.3,51.6,57.3,3.3,0.8,,,,,COOL,COOL,COOL,Red,Red,Red,53,56,49,SOG,56,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Louis Crevier,CHI,D,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,40.2,62.2,929.05,48.8,49.6,1.0,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9855213529626475,,,2.408661854525264,2.498611882287618,50.0,57.3,48.6,57.3,2.77,0.58,,,,,COOL,COOL,COOL,Red,Red,Red,56,56,49,POINTS,56,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Nate Schmidt,UTA,D,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,37.4,66.1,1216.07,87.8,57.5,1.009,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9084860859391131,,,2.0311549575810677,1.5467956224672907,50.0,14.3,45.9,14.3,2.86,0.52,,,,,COOL,COOL,COOL,Red,Red,Red,56,48,44,POINTS,56,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Kevin Stenlund,UTA,C,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,62.2,53.2,871.91,40.9,54.8,1.006,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.7606169448552715,,,2.0311549575810677,1.5467956224672907,50.0,14.3,42.3,14.3,2.84,1.2,,,,,COOL,COOL,COOL,Red,Red,Red,45,56,56,SOG,56,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Nathan Walker,STL,L,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,48.7,47.7,757.52,26.8,44.0,0.993,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.9197724714107958,,,2.7322570090101594,2.5570018275699704,50.0,83.0,67.9,83.0,3.71,1.32,,,,,COOL,COOL,COOL,Red,Red,Red,47,56,48,SOG,56,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Martin Fehrvry,WSH,D,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,48.8,69.9,1135.12,78.7,62.2,1.015,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.9657594381035997,,,2.3884405961987225,2.2628522938879416,50.0,42.7,47.6,42.7,3.39,0.79,,,,,COOL,COOL,COOL,Red,Red,Red,56,51,46,POINTS,56,,,,,False
2026-01-07,SJS@LAK,9:30 PM,2026-01-08T03:30:00Z,Collin Graf,SJS,R,LAK,Darcy Kuemper,0.9124629080118695,2.317335282629805,13.7,Confirmed,dailyfaceoff_name_and_stats,80.7,69.9,981.34,58.7,72.5,1.027,50.0,50.0,50.2,50.2,1.0,1.125,1.0,1.0,14.6,9.0,5.0,13.0,1.0,1.0,1.53367196460757,,,2.20699474359505,1.758205372294193,50.0,22.6,61.4,22.6,4.99,2.24,10.0,-4.01,-2.76,-3.0,COOL,COOL,COOL,Red,Red,Red,46,51,56,GOAL,56,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Nick Foligno,CHI,L,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,39.2,47.7,851.9,38.6,42.1,0.99,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.367677228174151,,,2.408661854525264,2.498611882287618,50.0,57.3,58.1,57.3,4.11,1.14,,,,,COOL,COOL,COOL,Red,Red,Red,49,55,48,SOG,55,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Alex Newhook,MTL,C,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,46.4,47.7,878.47,42.1,46.0,0.995,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,2.6955074875207985,,,2.448442429022082,2.425078864353312,50.0,63.3,74.2,63.3,5.36,1.85,,,,,COOL,COOL,COOL,Red,Red,Red,49,55,49,SOG,55,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Alexey Toropchenko,STL,R,CHI,Spencer Knight,0.9101796407185628,2.6008553924401805,24.8,,moneypuck_team_proxy,47.4,31.0,742.26,25.2,37.2,0.985,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.6254705507615683,,,2.7322570090101594,2.5570018275699704,50.0,83.0,39.8,83.0,2.28,1.19,,,,,COOL,COOL,COOL,Red,Red,Red,36,55,47,SOG,55,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Esa Lindell,DAL,D,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,44.1,75.8,1421.95,97.6,65.9,1.019,50.0,50.0,50.2,50.2,0.5,0.625,0.6,0.535,4.0,5.0,0.0,7.0,0.0,0.0,1.0829626764649003,,,2.5679696042415614,2.378798486505196,50.0,64.3,51.0,64.3,3.77,0.69,5.35,-1.23,0.69,-1.65,COOL,COOL,COOL,Yellow,Red,Red,55,41,37,POINTS,55,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Matt Grzelcyk,CHI,D,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,29.4,58.0,1014.05,64.6,46.4,0.996,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.5573474390401238,,,2.408661854525264,2.498611882287618,50.0,57.3,38.0,57.3,2.27,0.37,,,,,COOL,COOL,COOL,Red,Red,Red,54,52,44,POINTS,54,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Artem Zub,OTT,D,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,32.5,62.2,1209.95,87.0,53.8,1.005,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.0027855153203342,,,2.280069560798202,1.8581309108811828,50.0,31.0,49.4,31.0,2.71,0.45,,,,,COOL,COOL,COOL,Red,Red,Red,54,45,39,POINTS,54,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Jordan Spence,OTT,D,UTA,Karel Vejmelka,0.8944723618090452,2.6988674395566146,49.1,,moneypuck_team_proxy,43.0,73.0,1073.88,72.0,59.3,1.011,50.0,50.0,50.2,50.2,1.0,1.125,1.6,1.21,26.3,4.0,1.0,12.0,1.0,2.0,1.5073920185525171,,,2.280069560798202,1.8581309108811828,50.0,31.0,61.0,31.0,4.67,0.88,12.1,0.67,-0.12,0.1,COOL,COOL,COOL,Yellow,Red,Red,54,43,39,POINTS,54,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Kirby Dach,MTL,C,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,45.4,26.1,841.47,36.6,36.9,0.984,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.9854766063057265,,,2.448442429022082,2.425078864353312,50.0,63.3,68.7,63.3,3.29,1.97,,,,,COOL,COOL,COOL,Red,Red,Red,36,54,48,SOG,54,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Ethen Frank,WSH,C,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,62.7,58.0,719.38,22.0,52.9,1.004,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,2.116713214758195,,,2.3884405961987225,2.2628522938879416,50.0,42.7,70.3,42.7,4.14,1.63,,,,,COOL,COOL,COOL,Red,Red,Red,48,54,51,SOG,54,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Matt Duchene,DAL,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,52.1,42.0,920.11,46.5,47.4,0.997,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.989758746305588,,,2.5679696042415614,2.378798486505196,50.0,64.3,48.8,64.3,4.86,2.09,,,,,COOL,COOL,COOL,Red,Red,Red,41,54,48,SOG,54,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Nick Lardis,CHI,L,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,36.6,7.2,765.45,29.1,24.8,0.97,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.00858000858000858,,,2.408661854525264,2.498611882287618,50.0,57.3,29.5,57.3,1.9,1.9,,,,,COOL,COOL,COOL,Red,Red,Red,24,53,46,SOG,53,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Alexandre Texier,MTL,L,CGY,Dustin Wolf,0.8988505747126436,2.903491888919439,48.9,Confirmed,dailyfaceoff_name_and_stats,43.5,47.7,784.68,31.5,42.6,0.991,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.6245487364620939,,,2.448442429022082,2.425078864353312,50.0,63.3,63.6,63.3,3.13,1.0,,,,,COOL,COOL,COOL,Red,Red,Red,47,53,46,SOG,53,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Hendrix Lapierre,WSH,C,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,64.4,47.7,536.3,5.5,46.8,0.996,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.0343836797241643,,,2.3884405961987225,2.2628522938879416,50.0,42.7,49.8,42.7,2.84,1.34,,,,,COOL,COOL,COOL,Red,Red,Red,39,53,52,SOG,53,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Radek Faksa,DAL,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,51.0,78.9,709.12,20.5,54.6,1.006,50.0,50.0,50.2,50.2,1.0,1.0,1.0,1.0,14.6,4.0,0.0,10.0,0.0,0.0,1.8148210384809276,,,2.5679696042415614,2.378798486505196,50.0,64.3,66.5,64.3,4.23,0.87,10.0,0.23,0.87,0.0,COOL,COOL,COOL,Yellow,Red,Red,53,42,37,POINTS,53,,,,,False
2026-01-07,STL@CHI,8:30 PM,2026-01-08T02:30:00Z,Landon Slaggert,CHI,L,STL,Jordan Binnington,0.8745928338762216,3.400142285896524,88.8,,moneypuck_team_proxy,38.2,18.9,627.62,15.0,26.8,0.972,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.012468827930174564,,,2.408661854525264,2.498611882287618,50.0,57.3,30.5,57.3,1.96,1.35,,,,,COOL,COOL,COOL,Red,Red,Red,29,52,47,SOG,52,,,,,False
2026-01-07,OTT@UTA,8:30 PM,2026-01-08T02:30:00Z,Daniil But,UTA,L,OTT,Linus Ullmark,0.8806404657933042,2.95344718912267,75.3,,moneypuck_team_proxy,55.3,26.1,765.38,28.7,39.8,0.988,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,0.0,,,2.0311549575810677,1.5467956224672907,50.0,14.3,27.3,14.3,3.8,2.57,,,,,COOL,COOL,COOL,Red,Red,Red,28,52,52,SOG,52,,,,,False
2026-01-07,CGY@MTL,6:30 PM,2026-01-08T00:30:00Z,Adam Klapka,CGY,R,MTL,Jacob Fowler,0.9032258064516129,2.568269192659823,33.4,Confirmed,dailyfaceoff_name_and_stats,54.8,42.0,613.8,13.8,42.1,0.991,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.2605593732218672,,,2.4095633759557717,2.1532144646869593,50.0,48.0,55.9,48.0,2.19,0.98,,,,,COOL,COOL,COOL,Red,Red,Red,39,52,49,SOG,52,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Matt Roy,WSH,D,DAL,Casey DeSmith,0.9130434782608695,2.414700015886184,15.6,Confirmed,dailyfaceoff_name_and_stats,39.4,73.0,1237.05,89.4,61.2,1.013,50.0,50.0,50.2,50.2,1.0,1.125,0.8,0.9299999999999999,9.1,3.0,0.0,12.0,0.0,3.0,0.9468700683850605,,,2.3884405961987225,2.2628522938879416,50.0,42.7,47.0,42.7,3.37,0.55,9.3,0.37,0.55,-2.7,COOL,COOL,COOL,Yellow,Red,Red,52,36,32,POINTS,52,,,,,False
2026-01-07,DAL@WSH,6:00 PM,2026-01-08T00:00:00Z,Colin Blackwell,DAL,C,WSH,Logan Thompson,0.9145299145299145,2.373216556010736,12.4,Confirmed,dailyfaceoff_name_and_stats,51.1,42.0,706.26,20.1,41.7,0.99,50.0,50.0,50.2,50.2,,,,,50.0,,,,,,1.1575031004547334,,,2.5679696042415614,2.378798486505196,50.0,64.3,52.8,64.3,2.26,0.95,,,,,COOL,COOL,COOL,Red,Red,Red,40,52,46,SOG,52,,,,,False
