Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Charlie McAvoy,BOS,D,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,60.5,92.8,A1+A2,1437.52,98.5,79.4,1.053,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,1.0,1.625,1.0,1.0,15.0,9.0,2.0,17.0,1.0,5.0,7.0,1.4223194748358863,0.7658643326039387,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,59.9,49.8,8.95,1.61,10.0,-0.05,-0.39,-7.0,COOL,COOL,COOL,7.34,0.34,COOL,Yellow,Red,Red,Green,70,54,56,72,ASSISTS,72,0.0,0.0,0.0,2.0,,,,🅰️ D:0,🅰️ ASSISTS EARNED,False,True,2,"iXA,VOL"
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Kris Letang,PIT,D,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,53.1,88.1,A1+A2,1307.35,94.4,73.6,1.043,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,2.0,1.875,1.6,1.8599999999999999,47.1,6.0,1.0,18.0,1.0,2.0,5.0,0.8504971972251455,0.3092717080818711,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,47.1,60.7,5.57,0.96,18.6,-0.43,-0.04,0.6,COOL,COOL,COOL,4.61,-0.39,COOL,Yellow,Red,Red,Yellow,68,64,57,71,ASSISTS,71,1.0,1.0,4.0,2.0,,,,🅰️ D:1,,False,False,1,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Shea Theodore,VGK,D,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,55.4,83.1,A1+A2,1437.31,98.1,73.6,1.043,NONE,False,False,25.973127097094537,2.395540241645476,24.3,45.5,18,3.6,True,2.0,2.5,2.2,2.0700000000000003,60.2,8.0,2.0,25.0,1.0,3.0,6.0,1.2691869610023323,0.19525953246189728,,,0.0,2.689737526048374,2.7254208714790793,50.0,82.8,57.0,82.8,6.62,1.4,20.7,-1.38,-0.6,-4.3,COOL,COOL,COOL,5.22,-0.78,COOL,Yellow,Red,Red,Yellow,69,71,58,70,SOG,71,0.0,1.0,0.0,0.0,,,,🎯 D:0,,False,False,0,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Erik Haula,NSH,L,,Healthy,Unknown,,,3,0.0,,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,77.8,83.1,A1+A2,996.68,63.6,76.8,1.048,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,1.5,1.875,2.6,1.885,50.5,5.0,2.0,22.0,2.0,0.0,3.0,1.2264238595187216,0.2229861562761312,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,55.9,43.2,5.87,2.06,18.85,0.87,0.06,-3.15,COOL,COOL,COOL,3.81,0.81,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,71,0,0,SOG,71,3.0,5.0,3.0,3.0,,,,🎯 D:3,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,JJ Peterka,UTA,R,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,75.8,80.7,A1+A2,1007.67,65.1,75.4,1.046,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,2.0,1.625,1.6,1.8599999999999999,47.1,5.0,2.0,16.0,0.0,2.0,3.0,2.460697197539303,0.473210999526789,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,73.0,65.0,5.41,1.92,18.6,0.41,-0.08,2.6,COOL,COOL,HOT,3.49,0.49,COOL,Yellow,Red,Red,Yellow,61,66,62,71,ASSISTS,71,0.0,0.0,5.0,2.0,,,,🅰️ D:0,,False,False,3,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Dmitry Orlov,SJS,D,,Healthy,Unknown,,,6,1.0,🟢 ROLE+,VGK,Carl Lindbom,0.8698224852071006,3.137503466307491,81.4,Unconfirmed,dailyfaceoff_name_and_stats,35.0,90.9,A1+A2,1297.64,93.3,66.2,1.029,NONE,False,False,22.786766255356014,2.257322812521951,5.2,14.9,21,4.2,True,1.0,0.75,0.6,0.86,7.3,4.0,0.0,7.0,0.0,3.0,4.0,0.7816062007425258,0.31264248029701036,,,0.0,2.1219963587667956,2.0854335625404374,50.0,17.8,45.1,17.8,5.37,0.46,8.6,1.37,0.46,1.6,COOL,COOL,WARM,4.91,0.91,COOL,Yellow,Red,Red,Yellow,70,45,42,66,POINTS,70,0.0,0.0,10.0,10.0,,,,🅿️ D:0,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Lawson Crouse,UTA,L,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,86.3,68.5,A1+A2,956.76,57.6,74.3,1.044,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,1.5,1.5,1.2,1.395,32.0,8.0,3.0,16.0,2.0,4.0,5.0,2.1445367612478443,1.0158332026963475,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,70.0,65.0,5.13,2.58,13.95,-2.87,-0.42,-2.05,COOL,COOL,COOL,2.55,-2.45,COOL,Red,Red,Red,Red,52,66,70,63,GOAL,70,0.0,0.0,0.0,1.0,,,,🥅 D:0,,False,False,3,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Tommy Novak,PIT,C,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,74.5,74.6,A1+A2,810.74,33.8,66.4,1.029,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,1.5,1.625,1.4,1.465,34.5,4.0,2.0,17.0,1.0,0.0,2.0,1.7195809317581123,0.6878323727032449,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,65.1,60.7,5.03,1.92,14.65,1.03,-0.08,-2.35,COOL,COOL,COOL,3.11,1.11,COOL,Yellow,Red,Red,Yellow,60,64,63,69,ASSISTS,69,2.0,5.0,2.0,2.0,,,,🅰️ D:5,,False,False,3,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Michael Bunting,NSH,L,,Healthy,Unknown,,,3,0.0,,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,80.6,77.6,A1+A2,894.11,48.7,73.2,1.042,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,1.0,1.375,1.2,1.07,20.4,6.0,2.0,15.0,1.0,4.0,4.0,1.8739091827673842,0.8818396154199455,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,66.8,43.2,5.54,2.22,10.7,-0.46,0.22,-4.3,COOL,COOL,COOL,3.32,-0.68,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,69,0,0,SOG,69,2.0,2.0,3.0,9.0,,,,🎯 D:9,,False,False,2,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Cole Sillinger,CBJ,C,,Healthy,Unknown,,,5,0.0,,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,76.3,80.7,A1+A2,930.81,53.9,73.4,1.042,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,1.0,0.875,0.8,0.9299999999999999,10.7,5.0,2.0,11.0,1.0,0.0,3.0,1.5648545264866118,0.4172945403964298,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,62.4,18.9,5.65,2.01,9.3,0.65,0.01,-1.7,COOL,COOL,COOL,3.63,0.63,COOL,Yellow,Red,Red,Yellow,61,57,58,69,ASSISTS,69,4.0,5.0,4.0,5.0,,,,🅰️ D:5,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Nate Schmidt,UTA,D,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,38.8,68.5,A1+A2,1210.02,85.1,58.5,1.015,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,,,,,50.0,,,,,,,0.954653937947494,0.477326968973747,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,49.7,65.0,3.0,0.52,,,,,COOL,COOL,COOL,2.48,,COOL,Red,Red,Red,Red,62,50,44,69,ASSISTS,69,,,,,,,,,,False,False,2,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Ryan Leonard,WSH,R,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,78.5,86.2,A1+A2,841.03,40.1,73.5,1.042,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,2.0,1.75,1.6,1.8599999999999999,47.1,9.0,2.0,17.0,2.0,4.0,7.0,2.668148971650917,1.2006670372429127,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,73.9,37.5,7.36,2.42,18.6,-1.64,0.42,1.6,COOL,COOL,WARM,4.94,-2.06,COOL,Yellow,Red,Red,Yellow,62,68,68,66,SOG,68,0.0,0.0,2.0,2.0,,,,🎯 D:2,,False,False,3,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Brett Howden,VGK,C,,Healthy,Unknown,,,5,0.0,,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,66.1,46.0,A1+A2,892.69,48.3,55.5,1.01,NONE,False,False,25.973127097094537,2.395540241645476,24.3,45.5,18,3.6,True,,,,,50.0,,,,,,,1.6332350367801938,0.3499789364528987,,,0.0,2.689737526048374,2.7254208714790793,50.0,82.8,63.7,82.8,3.1,1.54,,,,,COOL,COOL,COOL,1.55,,COOL,Red,Red,Red,Red,53,68,65,54,SOG,68,,,,,,,,,,False,False,0,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Braeden Bowman,VGK,R,,Healthy,Unknown,,,5,0.0,,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,75.3,61.2,A1+A2,872.19,45.4,64.4,1.026,NONE,False,False,25.973127097094537,2.395540241645476,24.3,45.5,18,3.6,True,1.0,0.625,0.6,0.86,7.3,3.0,0.0,9.0,0.0,1.0,3.0,2.048169922245401,0.8534041342689171,,,0.0,2.689737526048374,2.7254208714790793,50.0,82.8,69.2,82.8,6.52,3.1,8.6,3.52,3.1,-0.4,HOT,HOT,COOL,3.42,0.42,COOL,Red,Red,Red,Red,67,68,67,56,SOG,68,3.0,3.0,10.0,6.0,,,,🎯 D:6,,False,False,2,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Ian Cole,UTA,D,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,37.4,68.5,A1+A2,1104.93,74.7,55.8,1.01,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,,,,,50.0,,,,,,,0.799427570381702,0.4441264279898344,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,45.4,65.0,2.97,0.5,,,,,COOL,COOL,COOL,2.47,,COOL,Red,Red,Red,Red,60,48,43,68,ASSISTS,68,,,,,,,,,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Sean Durzi,UTA,D,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,44.8,64.9,A1+A2,1229.67,87.4,60.3,1.019,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,,,,,50.0,,,,,,,1.4162077104642015,0.2832415420928403,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,59.4,65.0,5.52,1.27,,,,,COOL,COOL,COOL,4.25,,COOL,Red,Red,Red,Red,61,53,48,68,ASSISTS,68,,,,,,,,,,False,False,1,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Brandon Saad,VGK,L,,GTD,Unknown,,,5,-1.0,🟡 GTD,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,71.8,41.2,A1+A2,832.59,37.9,54.3,1.008,NONE,False,False,25.973127097094537,2.395540241645476,24.3,45.5,18,3.6,True,1.0,1.75,1.8,1.28,28.6,3.0,1.0,19.0,1.0,1.0,2.0,0.847457627118644,0.48426150121065376,,,0.0,2.689737526048374,2.7254208714790793,50.0,82.8,46.6,82.8,3.2,1.91,12.8,0.2,0.91,-6.2,COOL,COOL,COOL,1.29,-0.71,COOL,Red,Red,Red,Red,38,67,61,40,SOG,67,1.0,1.0,2.0,4.0,,,,🎯 D:4,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Sean Monahan,CBJ,C,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,77.6,83.1,A1+A2,1084.8,73.6,78.8,1.052,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,1.0,1.25,1.6,1.21,26.2,5.0,1.0,14.0,1.0,4.0,4.0,1.2512639029322548,0.455005055611729,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,56.6,18.9,6.48,2.27,12.1,1.48,1.27,-1.9,COOL,COOL,COOL,4.21,0.21,COOL,Yellow,Red,Red,Yellow,63,58,60,67,ASSISTS,67,1.0,1.0,2.0,2.0,,,,🅰️ D:1,,False,False,2,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Dougie Hamilton,NJD,D,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,62.2,41.2,A1+A2,1300.7,93.7,61.1,1.02,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,,,,,50.0,,,,,,,0.34113522221169335,0.0,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,38.2,76.3,2.64,1.37,,,,,COOL,COOL,COOL,1.27,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,67,0,0,SOG,67,,,,,,,,,,False,False,0,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Connor Dewar,PIT,C,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,72.2,57.1,A1+A2,817.58,34.9,59.5,1.017,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,1.5,1.5,1.6,1.5350000000000001,36.9,5.0,2.0,15.0,2.0,2.0,3.0,1.5273112957397914,0.5091037652465972,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,62.0,60.7,3.67,1.78,15.35,-1.33,-0.22,0.35,COOL,COOL,COOL,1.89,-1.11,COOL,Red,Red,Red,Red,47,66,65,51,SOG,66,1.0,1.0,1.0,3.0,,,,🎯 D:3,,False,False,2,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Noah Hanifin,VGK,D,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,54.0,77.6,A1+A2,1430.73,97.8,71.0,1.038,NONE,False,False,25.973127097094537,2.395540241645476,24.3,45.5,18,3.6,True,2.0,1.75,1.4,1.79,43.2,9.0,0.0,19.0,0.0,2.0,9.0,0.813334672155839,0.27111155738527964,,,0.0,2.689737526048374,2.7254208714790793,50.0,82.8,46.0,82.8,5.68,1.28,17.9,-3.32,1.28,-1.1,COOL,COOL,COOL,4.4,-4.6,COOL,Yellow,Red,Red,Yellow,65,66,59,66,ASSISTS,66,2.0,2.0,10.0,0.0,,,,🅰️ D:2,,False,False,0,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Connor Brown,NJD,R,,Healthy,Unknown,,,2,0.0,,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,69.0,57.1,A1+A2,992.14,62.5,63.5,1.024,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,,,,,50.0,,,,,,,1.6505649254953332,0.7073849680694285,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,64.2,76.3,4.06,1.84,,,,,COOL,COOL,COOL,2.21,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,66,0,0,SOG,66,,,,,,,,,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Barrett Hayton,UTA,C,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,83.7,57.1,A1+A2,918.18,52.0,68.1,1.033,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,1.0,1.125,0.6,0.86,7.3,5.0,0.0,12.0,0.0,3.0,5.0,0.9269093366805059,0.23172733417012648,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,49.2,65.0,4.66,2.6,8.6,-0.34,2.6,-3.4,COOL,HOT,COOL,2.07,-2.93,COOL,Red,Red,Red,Red,46,66,66,55,SOG,66,3.0,3.0,10.0,5.0,,,,🎯 D:5,,False,False,1,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Collin Graf,SJS,R,,Healthy,Unknown,,,6,0.0,,VGK,Carl Lindbom,0.8698224852071006,3.137503466307491,81.4,Unconfirmed,dailyfaceoff_name_and_stats,79.1,71.5,A1+A2,978.63,60.6,72.7,1.041,NONE,False,False,22.786766255356014,2.257322812521951,5.2,14.9,21,4.2,True,1.0,1.0,0.4,0.79,3.9,7.0,5.0,12.0,0.0,2.0,2.0,1.5722485650112303,0.4492138757174944,,,0.0,2.1219963587667956,2.0854335625404374,50.0,17.8,62.5,17.8,5.07,2.16,7.9,-1.93,-2.84,-4.1,COOL,COOL,COOL,2.91,0.91,COOL,Yellow,Red,Red,Yellow,53,62,65,54,GOAL,65,0.0,0.0,6.0,9.0,,,,🥅 D:6,,False,False,0,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Nikita Zadorov,BOS,D,,Healthy,Unknown,,,4,1.0,🟢 ROLE+,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,57.1,77.6,A1+A2,1305.62,94.1,71.7,1.039,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,1.5,1.375,1.4,1.465,34.5,3.0,0.0,14.0,0.0,2.0,3.0,0.9117001519500253,0.37987506331251053,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,48.8,49.8,4.28,1.04,14.65,1.28,1.04,0.65,COOL,COOL,COOL,3.23,0.23,COOL,Yellow,Red,Red,Yellow,65,58,55,63,POINTS,65,0.0,0.0,10.0,1.0,,,,🅿️ D:0,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Damon Severson,CBJ,D,,Healthy,Unknown,,,5,1.0,🟢 ROLE+,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,60.9,77.6,A1+A2,1196.25,83.3,71.2,1.038,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,2.0,2.125,2.2,2.0700000000000003,60.2,8.0,1.0,21.0,0.0,2.0,7.0,0.9938837920489296,0.382262996941896,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,50.7,18.9,4.52,1.21,20.7,-3.48,0.21,-0.3,COOL,COOL,COOL,3.3,-3.7,COOL,Yellow,Red,Red,Yellow,60,60,52,65,ASSISTS,65,4.0,4.0,6.0,0.0,,,,🅰️ D:4,,False,False,1,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Nino Niederreiter,WPG,R,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,86.0,64.9,A1+A2,828.79,37.2,68.8,1.034,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,1.5,1.625,2.4,1.815,44.7,1.0,0.0,17.0,0.0,1.0,1.0,1.068108393222127,0.47471484143205644,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,52.7,48.8,5.16,2.69,18.15,4.16,2.69,1.15,HOT,HOT,COOL,2.46,1.46,COOL,Red,Red,Red,Red,59,65,64,52,SOG,65,0.0,0.0,10.0,0.0,,,,🎯 D:0,,False,False,1,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Rasmus Sandin,WSH,D,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,34.6,68.5,A1+A2,1143.9,79.2,55.4,1.01,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,,,,,50.0,,,,,,,1.2433911634209198,0.4782273705465076,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,56.2,37.5,3.35,0.5,,,,,COOL,COOL,COOL,2.85,,COOL,Red,Red,Red,Red,63,50,45,64,ASSISTS,64,,,,,,,,,,False,False,2,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Parker Wotherspoon,PIT,D,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,27.9,74.6,A1+A2,1236.49,87.7,56.2,1.011,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,1.0,1.0,1.2,1.07,20.4,5.0,0.0,11.0,0.0,3.0,5.0,0.9626526428380426,0.32088421427934755,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,50.1,60.7,3.39,0.33,10.7,-1.61,0.33,-0.3,COOL,COOL,COOL,3.06,-1.94,COOL,Yellow,Red,Red,Yellow,63,43,41,64,ASSISTS,64,3.0,3.0,10.0,0.0,,,,🅰️ D:3,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Mark Kastelic,BOS,C,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,75.0,51.5,A1+A2,807.76,33.5,58.5,1.015,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,1.0,1.125,1.2,1.07,20.4,1.0,0.0,13.0,0.0,0.0,1.0,1.3529210796036897,0.491971301674069,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,58.5,49.8,3.42,1.84,10.7,2.42,1.84,-2.3,WARM,WARM,COOL,1.58,0.58,COOL,Red,Red,Red,Red,57,64,61,51,SOG,64,9.0,9.0,10.0,9.0,,,,🎯 D:9,,False,False,1,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Colton Sissons,VGK,C,,Healthy,Unknown,,,5,0.0,,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,60.2,31.3,A1+A2,700.41,20.8,42.2,0.986,NONE,False,False,25.973127097094537,2.395540241645476,24.3,45.5,18,3.6,True,,,,,50.0,,,,,,,0.77157186334605,0.15431437266921,,,0.0,2.689737526048374,2.7254208714790793,50.0,82.8,44.7,82.8,2.03,1.27,,,,,COOL,COOL,COOL,0.76,,COOL,Red,Red,Red,Red,41,63,61,43,SOG,63,,,,,,,,,,False,False,0,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Reilly Smith,VGK,R,,Healthy,Unknown,,,5,0.0,,SJS,Yaroslav Askarov,0.8935128518971848,3.4394526745807754,71.3,Unconfirmed,dailyfaceoff_name_and_stats,58.9,41.2,A1+A2,816.85,34.6,47.8,0.996,NONE,False,False,25.973127097094537,2.395540241645476,24.3,45.5,18,3.6,True,,,,,50.0,,,,,,,1.2917578671642327,0.3875273601492698,,,0.0,2.689737526048374,2.7254208714790793,50.0,82.8,57.3,82.8,2.49,1.21,,,,,COOL,COOL,COOL,1.28,,COOL,Red,Red,Red,Red,49,63,60,50,SOG,63,,,,,,,,,,False,False,0,
