Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why
2026-01-10,VAN@TOR,6:00 PM,2026-01-11T00:00:00Z,Arshdeep Bains,VAN,L,,Healthy,Unknown,,,5,0.0,,TOR,Joseph Woll,0.9136069114470843,2.6934515459289603,22.7,Likely,dailyfaceoff_name_and_stats,34.6,36.4,A1+A2,548.81,7.7,29.9,0.976,NONE,False,False,24.25057002280091,2.2896915876635067,27.3,20.0,,,,,50.0,,,,,,,1.0763136258315271,0.5381568129157636,,,0.0,2.42548374925888,2.023546442238837,50.0,35.7,51.1,35.7,2.22,0.72,,,,,COOL,COOL,COOL,1.5,,COOL,Red,Red,Red,Red,33,38,34,38,ASSISTS,38,,,,,,,,,,False,False,1,
2026-01-10,DET@MTL,6:00 PM,2026-01-11T00:00:00Z,Jacob Bernard-Docker,DET,D,,Healthy,Unknown,,,0,0.0,,MTL,Jacob Fowler,0.9116279069767442,2.372446325136138,16.4,Confirmed,dailyfaceoff_name_and_stats,21.6,26.5,A1+A2,854.83,42.3,27.4,0.973,NONE,False,False,26.872121112094707,2.423892331467839,66.6,55.0,,,,,50.0,,,,,,,0.33156804052498273,0.33156804052498273,,,0.0,2.4228840319484863,2.2289641508265743,50.0,43.0,37.1,43.0,0.97,0.3,,,,,COOL,COOL,COOL,0.67,,COOL,Red,Red,Red,Red,30,35,28,38,ASSISTS,38,,,,,,,,,,False,False,0,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Conor Geekie,TBL,C,,Healthy,Unknown,,,4,0.0,,PHI,Samuel Ersson,0.8677685950413223,3.091566178838516,80.1,Confirmed,dailyfaceoff_name_and_stats,24.6,19.2,A1+A2,601.5,11.3,20.0,0.964,NONE,False,False,25.855197608767853,2.710760544669545,41.9,88.0,,,,,50.0,,,,,,,0.01770433756270286,0.0,,,0.0,2.208900365963784,2.0531994106557248,50.0,22.5,32.8,22.5,3.42,1.82,,,,,COOL,COOL,COOL,1.61,,COOL,Red,Red,Red,Red,25,37,34,33,SOG,37,,,,,,,,,,False,False,1,
2026-01-10,FLA@OTT,6:00 PM,2026-01-11T00:00:00Z,Donovan Sebrango,FLA,D,,Healthy,Unknown,,,6,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Likely,dailyfaceoff_name_fallback_stats,10.2,26.5,A1+A2,785.4,33.1,20.5,0.965,NONE,False,False,27.275197852242876,2.581063831539418,80.7,80.5,,,,,50.0,,,,,,,0.6365484926178057,0.31827424630890283,,,0.0,2.061482471537384,1.6232145445176251,50.0,11.4,41.1,11.4,1.47,0.18,,,,,COOL,COOL,COOL,1.29,,COOL,Red,Red,Red,Red,30,29,24,37,ASSISTS,37,,,,,,,,,,False,False,1,
2026-01-10,LAK@EDM,9:00 PM,2026-01-11T03:00:00Z,Samuel Helenius,LAK,C,,Healthy,Unknown,,,1,0.0,,EDM,Connor Ingram,0.8905109489051095,3.020979020979021,63.6,Confirmed,dailyfaceoff_name_and_stats,16.4,7.4,A1+A2,405.62,1.6,10.3,0.952,NONE,False,False,26.544824326453444,2.3680478966440837,59.1,45.1,,,,,50.0,,,,,,,0.009344338888023673,0.0,,,0.0,2.4895517002916505,2.3813103220181002,50.0,55.9,31.4,55.9,0.33,0.33,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,20,37,30,26,SOG,37,,,,,,,,,,False,False,0,
2026-01-10,CGY@PIT,2:30 PM,2026-01-10T20:30:00Z,Sam Poulin,PIT,R,,Healthy,Unknown,,,3,0.0,,CGY,Dustin Wolf,0.8973262032085562,2.9718806432195373,52.9,Unconfirmed,dailyfaceoff_name_and_stats,9.0,7.4,A1+A2,829.0,38.5,14.4,0.957,NONE,False,False,26.651996227601384,2.528827412763282,62.8,69.3,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.5212231285913353,2.4800764063943386,50.0,67.2,27.8,67.2,1.0,1.0,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,23,37,27,31,SOG,37,,,,,,,,,,False,False,1,
2026-01-10,CHI@NSH,7:00 PM,2026-01-11T01:00:00Z,Brady Martin,NSH,C,,Healthy,Unknown,,,3,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Unconfirmed,dailyfaceoff_name_and_stats,5.5,19.2,A1+A2,685.0,19.4,13.1,0.956,NONE,False,False,26.118848431095238,2.4798523383752427,52.2,61.6,,,,,50.0,,,,,,,0.033783783783783786,0.033783783783783786,,,0.0,2.7166179020786703,2.5301563777205676,50.0,82.9,34.9,82.9,3.47,0.29,,,,,COOL,COOL,COOL,3.19,,COOL,Red,Red,Red,Red,30,37,25,37,ASSISTS,37,,,,,,,,,,False,False,1,
2026-01-10,VAN@TOR,6:00 PM,2026-01-11T00:00:00Z,Henry Thrun,TOR,D,,Healthy,Unknown,,,4,0.0,,VAN,Thatcher Demko,0.899803536345776,2.7923105000608346,44.4,Confirmed,dailyfaceoff_name_and_stats,5.1,7.4,A1+A2,891.75,46.7,14.2,0.957,NONE,False,False,25.058712106628885,2.3085061330089087,38.1,34.9,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.6736109444377774,2.4768990759630385,50.0,76.0,27.8,76.0,0.19,0.19,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,24,37,25,29,SOG,37,,,,,,,,,,False,False,0,
2026-01-10,DAL@SJS,3:00 PM,2026-01-10T21:00:00Z,Vincent Iorio,SJS,D,,Healthy,Unknown,,,6,0.0,,DAL,Jake Oettinger,0.9002624671916011,2.757730919646817,42.8,Unconfirmed,dailyfaceoff_name_and_stats,11.5,31.5,A1+A2,995.78,61.2,28.4,0.974,NONE,False,False,22.665207213109515,2.2308546591989518,1.9,8.8,,,,,50.0,,,,,,,0.6895230798697568,0.22984102662325226,,,0.0,2.3691738386064043,2.2110815105986044,50.0,37.4,41.8,37.4,1.8,0.18,,,,,COOL,COOL,COOL,1.62,,COOL,Red,Red,Red,Red,36,33,25,37,ASSISTS,37,,,,,,,,,,False,False,0,
2026-01-10,DAL@SJS,3:00 PM,2026-01-10T21:00:00Z,Nick Leddy,SJS,D,,Healthy,Unknown,,,6,0.0,,DAL,Jake Oettinger,0.9002624671916011,2.757730919646817,42.8,Unconfirmed,dailyfaceoff_name_and_stats,13.3,31.5,A1+A2,1044.53,67.7,30.5,0.977,NONE,False,False,22.665207213109515,2.2308546591989518,1.9,8.8,,,,,50.0,,,,,,,0.6785624528776074,0.0,,,0.0,2.3691738386064043,2.2110815105986044,50.0,37.4,41.7,37.4,1.95,0.23,,,,,COOL,COOL,COOL,1.72,,COOL,Red,Red,Red,Red,36,35,27,37,ASSISTS,37,,,,,,,,,,False,False,0,
2026-01-10,DET@MTL,6:00 PM,2026-01-11T00:00:00Z,Michael Brandsegg-Nygrd,DET,R,,Healthy,Unknown,,,0,0.0,,MTL,Jacob Fowler,0.9116279069767442,2.372446325136138,16.4,Confirmed,dailyfaceoff_name_and_stats,27.6,19.2,A1+A2,747.0,28.2,24.8,0.97,NONE,False,False,26.872121112094707,2.423892331467839,66.6,55.0,,,,,50.0,,,,,,,0.01020408163265306,0.0,,,0.0,2.4228840319484863,2.2289641508265743,50.0,43.0,31.9,43.0,2.58,1.5,,,,,COOL,COOL,COOL,1.08,,COOL,Red,Red,Red,Red,25,37,31,33,SOG,37,,,,,,,,,,False,False,0,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Noah Juulsen,PHI,D,,Healthy,Unknown,,,3,0.0,,TBL,Andrei Vasilevskiy,0.9124087591240876,2.342123525329632,14.4,Unconfirmed,dailyfaceoff_name_and_stats,19.9,36.4,A1+A2,813.97,36.0,28.9,0.975,NONE,False,False,23.69734319798482,2.180954040652081,15.8,5.2,,,,,50.0,,,,,,,0.6941766293868107,0.17354415734670267,,,0.0,2.3162072401195615,2.211889737628695,50.0,33.7,42.0,33.7,1.6,0.26,,,,,COOL,COOL,COOL,1.34,,COOL,Red,Red,Red,Red,34,31,25,37,ASSISTS,37,,,,,,,,,,False,False,0,
2026-01-10,STL@VGK,9:00 PM,2026-01-11T03:00:00Z,Jaycob Megna,VGK,D,,Healthy,Unknown,,,5,0.0,,STL,Jordan Binnington,0.8705701078582434,3.552548107422288,93.0,Unconfirmed,dailyfaceoff_name_and_stats,0.8,7.4,A1+A2,629.33,13.6,5.7,0.947,NONE,False,False,26.00682277758054,2.4084096136332063,49.1,51.8,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.450137643193322,2.6107805701092266,50.0,65.6,27.8,65.6,0.0,0.0,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,24,36,25,28,SOG,36,,,,,,,,,,False,False,0,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Mitchell Chaffee,TBL,R,,Healthy,Unknown,,,4,0.0,,PHI,Samuel Ersson,0.8677685950413223,3.091566178838516,80.1,Confirmed,dailyfaceoff_name_and_stats,21.8,7.4,A1+A2,569.43,8.8,14.2,0.957,NONE,False,False,25.855197608767853,2.710760544669545,41.9,88.0,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.208900365963784,2.0531994106557248,50.0,22.5,27.8,22.5,1.23,1.23,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,18,36,32,27,SOG,36,,,,,,,,,,False,False,1,
2026-01-10,FLA@OTT,6:00 PM,2026-01-11T00:00:00Z,Noah Gregor,FLA,L,,Healthy,Unknown,,,6,0.0,,OTT,Leevi Merilainen,0.8806404657933042,2.95344718912267,75.3,Likely,dailyfaceoff_name_fallback_stats,26.8,26.5,A1+A2,484.67,3.4,22.0,0.966,NONE,False,False,27.275197852242876,2.581063831539418,80.7,80.5,,,,,50.0,,,,,,,0.9713103696375573,0.6475402464250383,,,0.0,2.061482471537384,1.6232145445176251,50.0,11.4,48.1,11.4,1.34,0.54,,,,,COOL,COOL,COOL,0.8,,COOL,Red,Red,Red,Red,28,35,33,36,ASSISTS,36,,,,,,,,,,False,False,2,
2026-01-10,CHI@NSH,7:00 PM,2026-01-11T01:00:00Z,Joakim Kemell,NSH,R,,Healthy,Unknown,,,3,0.0,,CHI,Drew Commesso,0.7916666666666666,0.08333333333333333,50.0,Unconfirmed,dailyfaceoff_name_and_stats,3.8,7.4,A1+A2,664.0,17.8,7.9,0.949,NONE,False,False,26.118848431095238,2.4798523383752427,52.2,61.6,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.7166179020786703,2.5301563777205676,50.0,82.9,27.8,82.9,0.19,0.19,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,23,36,24,31,SOG,36,,,,,,,,,,False,False,1,
2026-01-10,NYR@BOS,12:00 PM,2026-01-10T18:00:00Z,Jonathan Aspirot,BOS,D,,Healthy,Unknown,,,4,0.0,,NYR,Jonathan Quick,0.9113924050632911,2.3898714969889516,17.2,Confirmed,dailyfaceoff_name_and_stats,25.5,7.4,A1+A2,978.08,58.2,25.7,0.971,NONE,False,False,26.221884786941256,2.328081996773275,55.7,41.7,,,,,50.0,,,,,,,0.33805991172880084,0.0,,,0.0,2.320426433604376,2.1644291611370585,50.0,34.5,37.3,34.5,0.48,0.48,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,36,30,27,SOG,36,,,,,,,,,,False,False,0,
2026-01-10,DET@MTL,6:00 PM,2026-01-11T00:00:00Z,John Leonard,DET,L,,Healthy,Unknown,,,0,0.0,,MTL,Jacob Fowler,0.9116279069767442,2.372446325136138,16.4,Confirmed,dailyfaceoff_name_and_stats,27.8,26.5,A1+A2,721.22,23.9,26.6,0.972,NONE,False,False,26.872121112094707,2.423892331467839,66.6,55.0,,,,,50.0,,,,,,,0.021067415730337078,0.0,,,0.0,2.4228840319484863,2.2289641508265743,50.0,43.0,33.6,43.0,3.67,1.51,,,,,COOL,COOL,COOL,2.16,,COOL,Red,Red,Red,Red,28,36,31,36,ASSISTS,36,,,,,,,,,,False,False,0,
2026-01-10,NYI@MIN,7:00 PM,2026-01-11T01:00:00Z,David Jiricek,MIN,D,,Healthy,Unknown,,,0,0.0,,NYI,Ilya Sorokin,0.9152777777777777,2.4456249373559187,13.4,Likely,dailyfaceoff_name_and_stats,12.0,7.4,A1+A2,727.56,24.8,13.0,0.956,NONE,False,False,25.957076993327345,2.398444519730737,45.7,48.4,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.637052473510416,2.840878619093953,50.0,82.6,27.8,82.6,0.19,0.19,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,36,25,30,SOG,36,,,,,,,,,,False,False,0,
2026-01-10,NYI@MIN,7:00 PM,2026-01-11T01:00:00Z,Matt Kiersted,MIN,D,,Healthy,Unknown,,,0,0.0,,NYI,Ilya Sorokin,0.9152777777777777,2.4456249373559187,13.4,Likely,dailyfaceoff_name_and_stats,3.8,19.2,A1+A2,822.0,37.3,15.9,0.959,NONE,False,False,25.957076993327345,2.398444519730737,45.7,48.4,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.637052473510416,2.840878619093953,50.0,82.6,27.8,82.6,2.49,0.1,,,,,COOL,COOL,COOL,2.4,,COOL,Red,Red,Red,Red,29,33,21,36,ASSISTS,36,,,,,,,,,,False,False,0,
2026-01-10,CBJ@COL,3:00 PM,2026-01-10T21:00:00Z,Egor Zamula,CBJ,D,,Healthy,Unknown,,,5,0.0,,COL,Scott Wedgewood,0.9174825174825175,2.1936709906634717,3.5,Unconfirmed,dailyfaceoff_name_and_stats,10.7,19.2,A1+A2,829.64,38.7,19.3,0.963,NONE,False,False,28.12782007080547,2.633130481060694,84.2,84.1,,,,,50.0,,,,,,,0.3257623744457515,0.3257623744457515,,,0.0,2.3163060593223728,2.301919065165091,50.0,38.9,37.1,38.9,0.89,0.21,,,,,COOL,COOL,COOL,0.69,,COOL,Red,Red,Red,Red,25,27,19,36,ASSISTS,36,,,,,,,,,,False,False,1,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Maxim Groshev,TBL,D,,Healthy,Unknown,,,4,0.0,,PHI,Samuel Ersson,0.8677685950413223,3.091566178838516,80.1,Confirmed,dailyfaceoff_name_and_stats,2.0,19.2,A1+A2,783.0,32.8,14.2,0.957,NONE,False,False,25.855197608767853,2.710760544669545,41.9,88.0,,,,,50.0,,,,,,,0.07692307692307693,0.0,,,0.0,2.208900365963784,2.0531994106557248,50.0,22.5,36.2,22.5,9.67,0.1,,,,,COOL,COOL,COOL,9.57,,COOL,Red,Red,Red,Red,27,28,21,35,ASSISTS,35,,,,,,,,,,False,False,1,
2026-01-10,FLA@OTT,6:00 PM,2026-01-11T00:00:00Z,Arthur Kaliyev,OTT,R,,Healthy,Unknown,,,1,0.0,,FLA,Sergei Bobrovsky,0.8807212205270458,2.929460188295406,74.5,Confirmed,dailyfaceoff_name_and_stats,12.9,19.2,A1+A2,636.5,14.5,15.4,0.958,NONE,False,False,26.92796985458703,2.457141016763555,69.9,58.3,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.400217410997373,2.253168518228759,50.0,42.6,27.8,42.6,6.66,1.87,,,,,COOL,COOL,COOL,4.79,,COOL,Red,Red,Red,Red,26,35,28,32,SOG,35,,,,,,,,,,False,False,0,
2026-01-10,FLA@OTT,6:00 PM,2026-01-11T00:00:00Z,Hayden Hodgson,OTT,R,,Healthy,Unknown,,,1,0.0,,FLA,Sergei Bobrovsky,0.8807212205270458,2.929460188295406,74.5,Confirmed,dailyfaceoff_name_and_stats,15.5,7.4,A1+A2,381.67,1.4,9.8,0.952,NONE,False,False,26.92796985458703,2.457141016763555,69.9,58.3,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.400217410997373,2.253168518228759,50.0,42.6,27.8,42.6,0.54,0.54,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,19,35,29,25,SOG,35,,,,,,,,,,False,False,0,
2026-01-10,CHI@NSH,7:00 PM,2026-01-11T01:00:00Z,Ethan Del Mastro,CHI,D,,Healthy,Unknown,,,1,0.0,,NSH,Juuse Saros,0.8968421052631579,2.9607002291018034,53.2,Confirmed,dailyfaceoff_name_and_stats,4.3,7.4,A1+A2,981.0,58.6,16.2,0.959,NONE,False,False,24.311502585923712,2.2402884622730155,31.2,16.1,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.482728863532852,2.4738116355442625,50.0,56.9,27.8,56.9,0.29,0.29,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,24,35,24,26,SOG,35,,,,,,,,,,False,False,0,
2026-01-10,CGY@PIT,2:30 PM,2026-01-10T20:30:00Z,Bokondji Imama,PIT,L,,Healthy,Unknown,,,3,0.0,,CGY,Dustin Wolf,0.8973262032085562,2.9718806432195373,52.9,Unconfirmed,dailyfaceoff_name_and_stats,9.7,7.4,A1+A2,458.5,2.4,7.5,0.949,NONE,False,False,26.651996227601384,2.528827412763282,62.8,69.3,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.5212231285913353,2.4800764063943386,50.0,67.2,27.8,67.2,1.23,1.23,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,35,26,29,SOG,35,,,,,,,,,,False,False,1,
2026-01-10,DET@MTL,6:00 PM,2026-01-11T00:00:00Z,Adam Engstrom,MTL,D,,Healthy,Unknown,,,5,0.0,,DET,John Gibson,0.8984485190409027,2.8597908115980406,48.2,Confirmed,dailyfaceoff_name_and_stats,11.2,7.4,A1+A2,752.36,28.6,13.4,0.956,NONE,False,False,23.989226673271006,2.308370998699771,19.5,31.3,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.4978919413644616,2.403636963795406,50.0,58.6,27.8,58.6,0.28,0.28,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,35,26,26,SOG,35,,,,,,,,,,False,False,0,
2026-01-10,DAL@SJS,3:00 PM,2026-01-10T21:00:00Z,Ethan Cardwell,SJS,R,,Healthy,Unknown,,,6,0.0,,DAL,Jake Oettinger,0.9002624671916011,2.757730919646817,42.8,Unconfirmed,dailyfaceoff_name_and_stats,21.8,7.4,A1+A2,715.86,22.8,17.0,0.96,NONE,False,False,22.665207213109515,2.2308546591989518,1.9,8.8,,,,,50.0,,,,,,,0.012547051442910916,0.0,,,0.0,2.3691738386064043,2.2110815105986044,50.0,37.4,32.3,37.4,1.23,1.23,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,19,35,30,21,SOG,35,,,,,,,,,,False,False,0,
2026-01-10,LAK@EDM,9:00 PM,2026-01-11T03:00:00Z,Curtis Lazar,EDM,C,,Healthy,Unknown,,,3,0.0,,LAK,Anton Forsberg,0.9014778325123153,2.640699785443142,37.9,Unconfirmed,dailyfaceoff_name_and_stats,32.2,7.4,A1+A2,547.95,7.5,18.6,0.962,NONE,False,False,26.952103190113956,2.5580143720496706,73.5,77.1,,,,,50.0,,,,,,,0.9828904259191845,0.0,,,0.0,2.2095163069166537,1.7299511580274145,50.0,17.6,48.7,17.6,0.77,0.77,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,17,35,33,27,SOG,35,,,,,,,,,,False,False,1,
2026-01-10,NYI@MIN,7:00 PM,2026-01-11T01:00:00Z,Marshall Warren,NYI,D,,Healthy,Unknown,,,6,0.0,,MIN,Filip Gustavsson,0.911957950065703,2.4755472991696856,18.8,Unconfirmed,dailyfaceoff_name_and_stats,10.5,31.5,A1+A2,688.62,19.7,19.7,0.964,NONE,False,False,25.016280655516653,2.2961470392191417,34.6,23.9,,,,,50.0,,,,,,,0.03351331223235896,0.022342208154905976,,,0.0,2.432117132377852,1.9885401169556187,50.0,36.1,34.8,36.1,3.96,0.35,,,,,COOL,COOL,COOL,3.62,,COOL,Red,Red,Red,Red,30,26,20,35,ASSISTS,35,,,,,,,,,,False,False,0,
2026-01-10,NYI@MIN,7:00 PM,2026-01-11T01:00:00Z,Maxim Tsyplakov,NYI,R,,Healthy,Unknown,,,6,0.0,,MIN,Filip Gustavsson,0.911957950065703,2.4755472991696856,18.8,Unconfirmed,dailyfaceoff_name_and_stats,28.6,7.4,A1+A2,588.96,10.6,17.6,0.961,NONE,False,False,25.016280655516653,2.2961470392191417,34.6,23.9,,,,,50.0,,,,,,,0.2755031759393893,0.0,,,0.0,2.432117132377852,1.9885401169556187,50.0,36.1,36.9,36.1,0.61,0.61,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,17,35,30,23,SOG,35,,,,,,,,,,False,False,0,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Denver Barkey,PHI,C,,Healthy,Unknown,,,3,0.0,,TBL,Andrei Vasilevskiy,0.9124087591240876,2.342123525329632,14.4,Unconfirmed,dailyfaceoff_name_and_stats,27.5,26.5,A1+A2,814.44,36.1,28.8,0.975,NONE,False,False,23.69734319798482,2.180954040652081,15.8,5.2,,,,,50.0,,,,,,,0.019753086419753086,0.009876543209876543,,,0.0,2.3162072401195615,2.211889737628695,50.0,33.7,33.3,33.7,3.66,1.5,,,,,COOL,COOL,COOL,2.17,,COOL,Red,Red,Red,Red,28,35,30,31,SOG,35,,,,,,,,,,False,False,0,
2026-01-10,CBJ@COL,3:00 PM,2026-01-10T21:00:00Z,Jake Christiansen,CBJ,D,,Healthy,Unknown,,,5,0.0,,COL,Scott Wedgewood,0.9174825174825175,2.1936709906634717,3.5,Unconfirmed,dailyfaceoff_name_and_stats,17.8,19.2,A1+A2,610.58,11.7,17.1,0.96,NONE,False,False,28.12782007080547,2.633130481060694,84.2,84.1,,,,,50.0,,,,,,,0.22978234505648815,0.0,,,0.0,2.3163060593223728,2.301919065165091,50.0,38.9,36.5,38.9,0.59,0.23,,,,,COOL,COOL,COOL,0.37,,COOL,Red,Red,Red,Red,22,28,22,35,ASSISTS,35,,,,,,,,,,False,False,1,
2026-01-10,TBL@PHI,6:00 PM,2026-01-11T00:00:00Z,Steven Santini,TBL,D,,Healthy,Unknown,,,4,0.0,,PHI,Samuel Ersson,0.8677685950413223,3.091566178838516,80.1,Confirmed,dailyfaceoff_name_and_stats,6.1,19.2,A1+A2,693.56,20.5,13.6,0.956,NONE,False,False,25.855197608767853,2.710760544669545,41.9,88.0,,,,,50.0,,,,,,,0.00982640026203734,0.00982640026203734,,,0.0,2.208900365963784,2.0531994106557248,50.0,22.5,31.9,22.5,1.18,0.12,,,,,COOL,COOL,COOL,1.06,,COOL,Red,Red,Red,Red,26,29,23,34,ASSISTS,34,,,,,,,,,,False,False,1,
2026-01-10,CGY@PIT,2:30 PM,2026-01-10T20:30:00Z,William Stromgren,CGY,L,,Healthy,Unknown,,,4,0.0,,PIT,Arturs Silovs,0.884313725490196,3.237903594621787,78.3,Confirmed,dailyfaceoff_name_and_stats,0.8,7.4,A1+A2,484.0,3.3,3.6,0.944,NONE,False,False,28.887253597206783,2.4809218869874274,91.2,65.1,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.535617730273499,2.5180760767054386,50.0,70.6,27.8,70.6,0.0,0.0,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,22,34,24,29,SOG,34,,,,,,,,,,False,False,1,
2026-01-10,FLA@OTT,6:00 PM,2026-01-11T00:00:00Z,Xavier Bourgault,OTT,R,,Healthy,Unknown,,,1,0.0,,FLA,Sergei Bobrovsky,0.8807212205270458,2.929460188295406,74.5,Confirmed,dailyfaceoff_name_and_stats,13.3,7.4,A1+A2,403.0,1.5,8.9,0.951,NONE,False,False,26.92796985458703,2.457141016763555,69.9,58.3,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.400217410997373,2.253168518228759,50.0,42.6,27.8,42.6,3.8,3.8,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,19,34,28,25,SOG,34,,,,,,,,,,False,False,0,
2026-01-10,LAK@EDM,9:00 PM,2026-01-11T03:00:00Z,Andre Lee,LAK,L,,Healthy,Unknown,,,1,0.0,,EDM,Connor Ingram,0.8905109489051095,3.020979020979021,63.6,Confirmed,dailyfaceoff_name_and_stats,7.8,7.4,A1+A2,611.5,11.9,8.5,0.95,NONE,False,False,26.544824326453444,2.3680478966440837,59.1,45.1,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.4895517002916505,2.3813103220181002,50.0,55.9,27.8,55.9,0.76,0.76,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,34,25,26,SOG,34,,,,,,,,,,False,False,0,
2026-01-10,CGY@PIT,2:30 PM,2026-01-10T20:30:00Z,Tristan Broz,PIT,C,,Healthy,Unknown,,,3,0.0,,CGY,Dustin Wolf,0.8973262032085562,2.9718806432195373,52.9,Unconfirmed,dailyfaceoff_name_and_stats,5.1,7.4,A1+A2,690.0,19.8,8.9,0.951,NONE,False,False,26.651996227601384,2.528827412763282,62.8,69.3,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.5212231285913353,2.4800764063943386,50.0,67.2,27.8,67.2,0.76,0.76,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,22,34,24,30,SOG,34,,,,,,,,,,False,False,1,
2026-01-10,NYR@BOS,12:00 PM,2026-01-10T18:00:00Z,Justin Dowling,NYR,C,,Healthy,Unknown,,,4,0.0,,BOS,Jeremy Swayman,0.9008073817762399,2.912621359223301,46.4,Confirmed,dailyfaceoff_name_and_stats,6.6,7.4,A1+A2,431.5,1.8,5.9,0.947,NONE,False,False,23.54476599675922,2.239128362673862,12.1,12.6,,,,,50.0,,,,,,,0.0,0.0,,,0.0,2.663186865331688,2.476985859352757,50.0,74.2,27.8,74.2,0.62,0.62,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,21,34,24,24,SOG,34,,,,,,,,,,False,False,0,
